====================================================================================================
Hyperparameters:
  adam_eps: 1e-08
tttg: c88/250 lr:0.000728 t:6.0s
tttg: c89/250 lr:0.000722 t:6.0s
tttg: c90/250 lr:0.000717 t:6.1s
tttg: c91/250 lr:0.000711 t:6.2s
tttg: c92/250 lr:0.000705 t:6.2s
tttg: c93/250 lr:0.000699 t:6.3s
tttg: c94/250 lr:0.000694 t:6.4s
tttg: c95/250 lr:0.000688 t:6.4s
tttg: c96/250 lr:0.000682 t:6.5s
tttg: c97/250 lr:0.000676 t:6.6s
tttg: c98/250 lr:0.000670 t:6.6s
tttg: c99/250 lr:0.000664 t:6.7s
tttg: c100/250 lr:0.000658 t:6.8s
tttg: c101/250 lr:0.000652 t:6.8s
tttg: c102/250 lr:0.000646 t:6.9s
tttg: c103/250 lr:0.000640 t:7.0s
tttg: c104/250 lr:0.000634 t:7.0s
tttg: c105/250 lr:0.000628 t:7.1s
tttg: c106/250 lr:0.000622 t:7.2s
tttg: c107/250 lr:0.000616 t:7.2s
tttg: c108/250 lr:0.000610 t:7.3s
tttg: c109/250 lr:0.000603 t:7.4s
tttg: c110/250 lr:0.000597 t:7.4s
tttg: c111/250 lr:0.000591 t:7.5s
tttg: c112/250 lr:0.000585 t:7.6s
tttg: c113/250 lr:0.000579 t:7.7s
tttg: c114/250 lr:0.000572 t:7.7s
tttg: c115/250 lr:0.000566 t:7.8s
tttg: c116/250 lr:0.000560 t:7.9s
tttg: c117/250 lr:0.000554 t:7.9s
tttg: c118/250 lr:0.000547 t:8.0s
tttg: c119/250 lr:0.000541 t:8.1s
tttg: c120/250 lr:0.000535 t:8.1s
tttg: c121/250 lr:0.000528 t:8.2s
tttg: c122/250 lr:0.000522 t:8.3s
tttg: c123/250 lr:0.000516 t:8.3s
tttg: c124/250 lr:0.000509 t:8.4s
tttg: c125/250 lr:0.000503 t:8.5s
tttg: c126/250 lr:0.000497 t:8.5s
tttg: c127/250 lr:0.000491 t:8.6s
tttg: c128/250 lr:0.000484 t:8.7s
tttg: c129/250 lr:0.000478 t:8.7s
tttg: c130/250 lr:0.000472 t:8.8s
tttg: c131/250 lr:0.000465 t:8.9s
tttg: c132/250 lr:0.000459 t:8.9s
tttg: c133/250 lr:0.000453 t:9.0s
tttg: c134/250 lr:0.000446 t:9.1s
tttg: c135/250 lr:0.000440 t:9.1s
tttg: c136/250 lr:0.000434 t:9.2s
tttg: c137/250 lr:0.000428 t:9.3s
tttg: c138/250 lr:0.000421 t:9.3s
tttg: c139/250 lr:0.000415 t:9.4s
tttg: c140/250 lr:0.000409 t:9.5s
tttg: c141/250 lr:0.000403 t:9.5s
tttg: c142/250 lr:0.000397 t:9.6s
tttg: c143/250 lr:0.000390 t:9.7s
tttg: c144/250 lr:0.000384 t:9.7s
tttg: c145/250 lr:0.000378 t:9.8s
tttg: c146/250 lr:0.000372 t:9.9s
tttg: c147/250 lr:0.000366 t:9.9s
tttg: c148/250 lr:0.000360 t:10.0s
tttg: c149/250 lr:0.000354 t:10.1s
tttg: c150/250 lr:0.000348 t:10.2s
tttg: c151/250 lr:0.000342 t:10.2s
tttg: c152/250 lr:0.000336 t:10.3s
tttg: c153/250 lr:0.000330 t:10.4s
tttg: c154/250 lr:0.000324 t:10.4s
tttg: c155/250 lr:0.000318 t:10.5s
tttg: c156/250 lr:0.000312 t:10.6s
tttg: c157/250 lr:0.000306 t:10.6s
tttg: c158/250 lr:0.000301 t:10.7s
tttg: c159/250 lr:0.000295 t:10.8s
tttg: c160/250 lr:0.000289 t:10.8s
tttg: c161/250 lr:0.000283 t:10.9s
tttg: c162/250 lr:0.000278 t:11.0s
tttg: c163/250 lr:0.000272 t:11.0s
tttg: c164/250 lr:0.000267 t:11.1s
tttg: c165/250 lr:0.000261 t:11.2s
tttg: c166/250 lr:0.000255 t:11.2s
tttg: c167/250 lr:0.000250 t:11.3s
tttg: c168/250 lr:0.000245 t:11.4s
tttg: c169/250 lr:0.000239 t:11.4s
tttg: c170/250 lr:0.000234 t:11.5s
tttg: c171/250 lr:0.000228 t:11.6s
tttg: c172/250 lr:0.000223 t:11.6s
tttg: c173/250 lr:0.000218 t:11.7s
tttg: c174/250 lr:0.000213 t:11.8s
tttg: c175/250 lr:0.000208 t:11.8s
tttg: c176/250 lr:0.000203 t:11.9s
tttg: c177/250 lr:0.000197 t:12.0s
tttg: c178/250 lr:0.000193 t:12.0s
tttg: c179/250 lr:0.000188 t:12.1s
tttg: c180/250 lr:0.000183 t:12.2s
tttg: c181/250 lr:0.000178 t:12.2s
tttg: c182/250 lr:0.000173 t:12.3s
tttg: c183/250 lr:0.000168 t:12.4s
tttg: c184/250 lr:0.000164 t:12.4s
tttg: c185/250 lr:0.000159 t:12.5s
tttg: c186/250 lr:0.000154 t:12.6s
tttg: c187/250 lr:0.000150 t:12.6s
tttg: c188/250 lr:0.000145 t:12.7s
tttg: c189/250 lr:0.000141 t:12.8s
tttg: c190/250 lr:0.000137 t:12.9s
tttg: c191/250 lr:0.000132 t:12.9s
tttg: c192/250 lr:0.000128 t:13.0s
tttg: c193/250 lr:0.000124 t:13.1s
tttg: c194/250 lr:0.000120 t:13.1s
tttg: c195/250 lr:0.000116 t:13.2s
tttg: c196/250 lr:0.000112 t:13.3s
tttg: c197/250 lr:0.000108 t:13.3s
tttg: c198/250 lr:0.000104 t:13.4s
tttg: c199/250 lr:0.000100 t:13.5s
tttg: c200/250 lr:0.000096 t:13.5s
tttg: c201/250 lr:0.000093 t:13.6s
tttg: c202/250 lr:0.000089 t:13.7s
tttg: c203/250 lr:0.000085 t:13.7s
tttg: c204/250 lr:0.000082 t:13.8s
tttg: c205/250 lr:0.000078 t:13.9s
tttg: c206/250 lr:0.000075 t:14.0s
tttg: c207/250 lr:0.000072 t:14.0s
tttg: c208/250 lr:0.000069 t:14.1s
tttg: c209/250 lr:0.000065 t:14.2s
tttg: c210/250 lr:0.000062 t:14.2s
tttg: c211/250 lr:0.000059 t:14.3s
tttg: c212/250 lr:0.000056 t:14.4s
tttg: c213/250 lr:0.000053 t:14.4s
tttg: c214/250 lr:0.000051 t:14.5s
tttg: c215/250 lr:0.000048 t:14.6s
tttg: c216/250 lr:0.000045 t:14.6s
tttg: c217/250 lr:0.000043 t:14.7s
tttg: c218/250 lr:0.000040 t:14.8s
tttg: c219/250 lr:0.000038 t:14.8s
tttg: c220/250 lr:0.000035 t:14.9s
tttg: c221/250 lr:0.000033 t:15.0s
tttg: c222/250 lr:0.000031 t:15.0s
tttg: c223/250 lr:0.000029 t:15.1s
tttg: c224/250 lr:0.000027 t:15.2s
tttg: c225/250 lr:0.000025 t:15.2s
tttg: c226/250 lr:0.000023 t:15.3s
tttg: c227/250 lr:0.000021 t:15.4s
tttg: c228/250 lr:0.000019 t:15.4s
tttg: c229/250 lr:0.000017 t:15.5s
tttg: c230/250 lr:0.000016 t:15.6s
tttg: c231/250 lr:0.000014 t:15.6s
tttg: c232/250 lr:0.000013 t:15.7s
tttg: c233/250 lr:0.000011 t:15.8s
tttg: c234/250 lr:0.000010 t:15.8s
tttg: c235/250 lr:0.000009 t:15.9s
tttg: c236/250 lr:0.000008 t:16.0s
tttg: c237/250 lr:0.000007 t:16.0s
tttg: c238/250 lr:0.000006 t:16.1s
tttg: c239/250 lr:0.000005 t:16.2s
tttg: c240/250 lr:0.000004 t:16.2s
tttg: c241/250 lr:0.000003 t:16.3s
tttg: c242/250 lr:0.000003 t:16.4s
tttg: c243/250 lr:0.000002 t:16.5s
tttg: c244/250 lr:0.000001 t:16.5s
tttg: c245/250 lr:0.000001 t:16.6s
tttg: c246/250 lr:0.000001 t:16.7s
tttg: c247/250 lr:0.000000 t:16.7s
tttg: c248/250 lr:0.000000 t:16.8s
tttg: c249/250 lr:0.000000 t:16.9s
ttpr: phase:3/3 t:381.9s
ttp: b739/782 bl:2.2913 bb:1.0223 rl:2.3163 rb:1.0642 dl:2619-2652 gd:1
ttp: b733/782 bl:2.3819 bb:1.0665 rl:2.3213 rb:1.0643 dl:2441-2468 gd:1
ttp: b720/782 bl:2.3578 bb:1.0664 rl:2.3236 rb:1.0645 dl:2125-2144 gd:1
ttp: b712/782 bl:2.3375 bb:1.0601 rl:2.3244 rb:1.0642 dl:1984-2002 gd:1
ttp: b704/782 bl:2.2854 bb:1.0384 rl:2.3224 rb:1.0629 dl:1872-1885 gd:1
ttp: b696/782 bl:2.3099 bb:1.0520 rl:2.3219 rb:1.0625 dl:1779-1790 gd:1
ttp: b688/782 bl:2.4017 bb:1.0752 rl:2.3251 rb:1.0630 dl:1696-1706 gd:1
ttp: b682/782 bl:2.3465 bb:1.0589 rl:2.3259 rb:1.0628 dl:1638-1646 gd:1
ttp: b674/782 bl:2.4062 bb:1.0898 rl:2.3288 rb:1.0638 dl:1571-1578 gd:1
ttp: b667/782 bl:2.3672 bb:1.0701 rl:2.3300 rb:1.0640 dl:1514-1521 gd:1
ttp: b659/782 bl:2.3067 bb:1.0410 rl:2.3293 rb:1.0633 dl:1459-1466 gd:1
ttp: b651/782 bl:2.3924 bb:1.0455 rl:2.3311 rb:1.0628 dl:1406-1411 gd:1
ttp: b643/782 bl:2.3556 bb:1.0258 rl:2.3318 rb:1.0617 dl:1356-1362 gd:1
ttp: b635/782 bl:2.3439 bb:1.0577 rl:2.3321 rb:1.0616 dl:1308-1314 gd:1
ttp: b627/782 bl:2.3809 bb:1.0720 rl:2.3332 rb:1.0619 dl:1266-1271 gd:1
ttp: b619/782 bl:2.3270 bb:1.0612 rl:2.3331 rb:1.0618 dl:1221-1226 gd:1
ttp: b611/782 bl:2.2956 bb:1.0251 rl:2.3323 rb:1.0610 dl:1182-1186 gd:1
ttp: b603/782 bl:2.4297 bb:1.0642 rl:2.3343 rb:1.0611 dl:1146-1150 gd:1
ttp: b595/782 bl:2.3537 bb:1.0624 rl:2.3346 rb:1.0611 dl:1110-1115 gd:1
ttp: b587/782 bl:2.4099 bb:1.0694 rl:2.3360 rb:1.0613 dl:1077-1081 gd:1
ttp: b579/782 bl:2.3473 bb:1.0375 rl:2.3362 rb:1.0609 dl:1044-1048 gd:1
ttp: b571/782 bl:2.3014 bb:1.0067 rl:2.3356 rb:1.0599 dl:1014-1017 gd:1
ttp: b563/782 bl:2.2661 bb:1.0183 rl:2.3345 rb:1.0593 dl:987-990 gd:1
ttp: b555/782 bl:2.3181 bb:1.0229 rl:2.3343 rb:1.0587 dl:959-961 gd:1
ttp: b550/782 bl:2.3656 bb:1.0584 rl:2.3347 rb:1.0587 dl:943-946 gd:1
ttp: b542/782 bl:2.3240 bb:1.0378 rl:2.3346 rb:1.0584 dl:918-921 gd:1
ttp: b532/782 bl:2.3912 bb:1.0679 rl:2.3353 rb:1.0585 dl:887-889 gd:1
ttp: b524/782 bl:2.3739 bb:1.0665 rl:2.3358 rb:1.0586 dl:863-866 gd:1
ttp: b515/782 bl:2.3437 bb:1.0436 rl:2.3359 rb:1.0584 dl:838-841 gd:1
ttp: b507/782 bl:2.2998 bb:1.0297 rl:2.3355 rb:1.0581 dl:814-817 gd:1
ttp: b503/782 bl:2.3544 bb:1.0667 rl:2.3357 rb:1.0582 dl:804-807 gd:1
ttp: b495/782 bl:2.3100 bb:1.0318 rl:2.3354 rb:1.0579 dl:783-785 gd:1
ttp: b486/782 bl:2.4098 bb:1.0827 rl:2.3362 rb:1.0582 dl:761-764 gd:1
ttp: b478/782 bl:2.3395 bb:1.0773 rl:2.3363 rb:1.0584 dl:742-744 gd:1
ttp: b470/782 bl:2.3512 bb:1.0581 rl:2.3364 rb:1.0584 dl:724-726 gd:1
ttp: b461/782 bl:2.3776 bb:1.0402 rl:2.3368 rb:1.0582 dl:703-706 gd:1
ttp: b453/782 bl:2.3425 bb:1.0584 rl:2.3369 rb:1.0582 dl:687-689 gd:1
ttp: b444/782 bl:2.3138 bb:1.0660 rl:2.3367 rb:1.0582 dl:668-670 gd:1
ttp: b437/782 bl:2.2942 bb:1.0556 rl:2.3363 rb:1.0582 dl:653-655 gd:1
ttp: b429/782 bl:2.2487 bb:1.0256 rl:2.3356 rb:1.0579 dl:638-640 gd:1
ttp: b421/782 bl:2.2927 bb:1.0038 rl:2.3352 rb:1.0575 dl:622-624 gd:1
ttp: b416/782 bl:2.3743 bb:1.0440 rl:2.3355 rb:1.0574 dl:613-615 gd:1
ttp: b408/782 bl:2.3006 bb:1.0698 rl:2.3353 rb:1.0575 dl:597-598 gd:1
ttp: b399/782 bl:2.2859 bb:1.0316 rl:2.3349 rb:1.0573 dl:581-582 gd:1
ttp: b389/782 bl:2.2949 bb:1.0869 rl:2.3346 rb:1.0575 dl:563-564 gd:1
ttp: b381/782 bl:2.4266 bb:1.1031 rl:2.3352 rb:1.0578 dl:549-550 gd:1
ttp: b373/782 bl:2.4110 bb:1.1002 rl:2.3357 rb:1.0581 dl:535-537 gd:1
ttp: b365/782 bl:2.3419 bb:1.0406 rl:2.3358 rb:1.0580 dl:522-524 gd:1
ttp: b359/782 bl:2.2596 bb:1.0376 rl:2.3353 rb:1.0578 dl:512-513 gd:1
ttp: b351/782 bl:2.3569 bb:1.0789 rl:2.3354 rb:1.0580 dl:498-499 gd:1
ttp: b343/782 bl:2.2178 bb:1.0437 rl:2.3347 rb:1.0579 dl:486-488 gd:1
ttp: b335/782 bl:2.3648 bb:1.0713 rl:2.3349 rb:1.0580 dl:474-476 gd:1
ttp: b327/782 bl:2.3288 bb:1.0828 rl:2.3349 rb:1.0581 dl:462-463 gd:1
ttp: b319/782 bl:2.4001 bb:1.0823 rl:2.3352 rb:1.0582 dl:450-451 gd:1
ttp: b311/782 bl:2.3513 bb:1.0838 rl:2.3353 rb:1.0584 dl:438-439 gd:1
ttp: b302/782 bl:2.2984 bb:1.0571 rl:2.3351 rb:1.0584 dl:424-426 gd:1
ttp: b295/782 bl:2.2704 bb:1.0652 rl:2.3348 rb:1.0584 dl:414-415 gd:1
ttp: b288/782 bl:2.2383 bb:1.0188 rl:2.3343 rb:1.0582 dl:403-405 gd:1
ttp: b281/782 bl:2.2948 bb:1.0879 rl:2.3342 rb:1.0583 dl:394-395 gd:1
ttp: b273/782 bl:2.3395 bb:1.0784 rl:2.3342 rb:1.0584 dl:383-384 gd:1
ttp: b268/782 bl:2.3587 bb:1.0776 rl:2.3343 rb:1.0585 dl:376-378 gd:1
ttp: b261/782 bl:2.4263 bb:1.1168 rl:2.3347 rb:1.0587 dl:367-369 gd:1
ttp: b253/782 bl:2.3389 bb:1.1110 rl:2.3347 rb:1.0590 dl:357-358 gd:1
ttp: b245/782 bl:2.3795 bb:1.1140 rl:2.3349 rb:1.0592 dl:347-349 gd:1
ttp: b237/782 bl:2.3393 bb:1.0988 rl:2.3349 rb:1.0593 dl:337-338 gd:1
ttp: b226/782 bl:2.3697 bb:1.0991 rl:2.3350 rb:1.0595 dl:324-325 gd:1
ttp: b218/782 bl:2.4542 bb:1.1069 rl:2.3355 rb:1.0596 dl:315-316 gd:1
ttp: b211/782 bl:2.4011 bb:1.0938 rl:2.3357 rb:1.0597 dl:307-308 gd:1
ttp: b203/782 bl:2.4298 bb:1.1085 rl:2.3360 rb:1.0599 dl:299-300 gd:1
ttp: b195/782 bl:2.4217 bb:1.1294 rl:2.3363 rb:1.0601 dl:290-291 gd:1
ttp: b187/782 bl:2.4577 bb:1.1357 rl:2.3367 rb:1.0604 dl:281-282 gd:1
ttp: b179/782 bl:2.3598 bb:1.1250 rl:2.3367 rb:1.0606 dl:273-274 gd:1
ttp: b171/782 bl:2.4714 bb:1.1396 rl:2.3371 rb:1.0608 dl:266-266 gd:1
ttp: b163/782 bl:2.3781 bb:1.1204 rl:2.3373 rb:1.0609 dl:257-259 gd:1
ttp: b155/782 bl:2.4032 bb:1.1111 rl:2.3374 rb:1.0611 dl:250-251 gd:1
ttp: b147/782 bl:2.4687 bb:1.1228 rl:2.3378 rb:1.0613 dl:242-243 gd:1
ttp: b139/782 bl:2.4377 bb:1.1356 rl:2.3380 rb:1.0614 dl:234-235 gd:1
ttp: b131/782 bl:2.3944 bb:1.1561 rl:2.3382 rb:1.0617 dl:227-228 gd:1
ttp: b123/782 bl:2.3911 bb:1.1626 rl:2.3383 rb:1.0619 dl:219-220 gd:1
ttp: b115/782 bl:2.4666 bb:1.1673 rl:2.3386 rb:1.0621 dl:212-213 gd:1
ttp: b107/782 bl:2.4425 bb:1.1697 rl:2.3388 rb:1.0624 dl:205-206 gd:1
ttp: b100/782 bl:2.4236 bb:1.1595 rl:2.3390 rb:1.0626 dl:199-200 gd:1
ttp: b93/782 bl:2.4680 bb:1.1837 rl:2.3393 rb:1.0628 dl:192-193 gd:1
ttp: b88/782 bl:2.4811 bb:1.1840 rl:2.3396 rb:1.0630 dl:188-189 gd:1
ttp: b80/782 bl:2.4605 bb:1.1468 rl:2.3398 rb:1.0632 dl:181-182 gd:1
ttp: b73/782 bl:2.5548 bb:1.2540 rl:2.3402 rb:1.0635 dl:174-175 gd:1
ttp: b65/782 bl:2.4700 bb:1.1715 rl:2.3405 rb:1.0637 dl:167-169 gd:1
ttp: b59/782 bl:2.5096 bb:1.1956 rl:2.3408 rb:1.0639 dl:162-163 gd:1
ttp: b52/782 bl:2.6754 bb:1.2488 rl:2.3413 rb:1.0642 dl:155-156 gd:1
ttp: b45/782 bl:2.4684 bb:1.1811 rl:2.3415 rb:1.0644 dl:148-149 gd:1
ttp: b38/782 bl:2.6094 bb:1.1968 rl:2.3419 rb:1.0646 dl:141-142 gd:1
ttp: b31/782 bl:2.4474 bb:1.1609 rl:2.3421 rb:1.0647 dl:134-135 gd:1
ttp: b25/782 bl:2.5904 bb:1.1968 rl:2.3424 rb:1.0649 dl:128-129 gd:1
ttp: b16/782 bl:2.6293 bb:1.2599 rl:2.3428 rb:1.0651 dl:117-118 gd:1
ttp: b8/782 bl:2.8007 bb:1.3000 rl:2.3433 rb:1.0654 dl:103-105 gd:1
quantized_ttt_phased val_loss:2.32325227 val_bpb:1.06163563 eval_time:488749ms
total_eval_time:488.7s
