W0428 19:07:57.405000 816567 torch/distributed/run.py:803] 
W0428 19:07:57.405000 816567 torch/distributed/run.py:803] *****************************************
W0428 19:07:57.405000 816567 torch/distributed/run.py:803] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0428 19:07:57.405000 816567 torch/distributed/run.py:803] *****************************************
Hyperparameters:
  adam_eps: 1e-08
tttg: c93/250 lr:0.000699 t:6.2s
tttg: c94/250 lr:0.000694 t:6.2s
tttg: c95/250 lr:0.000688 t:6.3s
tttg: c96/250 lr:0.000682 t:6.4s
tttg: c97/250 lr:0.000676 t:6.4s
tttg: c98/250 lr:0.000670 t:6.5s
tttg: c99/250 lr:0.000664 t:6.6s
tttg: c100/250 lr:0.000658 t:6.6s
tttg: c101/250 lr:0.000652 t:6.7s
tttg: c102/250 lr:0.000646 t:6.7s
tttg: c103/250 lr:0.000640 t:6.8s
tttg: c104/250 lr:0.000634 t:6.9s
tttg: c105/250 lr:0.000628 t:6.9s
tttg: c106/250 lr:0.000622 t:7.0s
tttg: c107/250 lr:0.000616 t:7.1s
tttg: c108/250 lr:0.000610 t:7.1s
tttg: c109/250 lr:0.000603 t:7.2s
tttg: c110/250 lr:0.000597 t:7.3s
tttg: c111/250 lr:0.000591 t:7.4s
tttg: c112/250 lr:0.000585 t:7.4s
tttg: c113/250 lr:0.000579 t:7.5s
tttg: c114/250 lr:0.000572 t:7.5s
tttg: c115/250 lr:0.000566 t:7.6s
tttg: c116/250 lr:0.000560 t:7.7s
tttg: c117/250 lr:0.000554 t:7.7s
tttg: c118/250 lr:0.000547 t:7.8s
tttg: c119/250 lr:0.000541 t:7.9s
tttg: c120/250 lr:0.000535 t:7.9s
tttg: c121/250 lr:0.000528 t:8.0s
tttg: c122/250 lr:0.000522 t:8.1s
tttg: c123/250 lr:0.000516 t:8.1s
tttg: c124/250 lr:0.000509 t:8.2s
tttg: c125/250 lr:0.000503 t:8.3s
tttg: c126/250 lr:0.000497 t:8.3s
tttg: c127/250 lr:0.000491 t:8.4s
tttg: c128/250 lr:0.000484 t:8.5s
tttg: c129/250 lr:0.000478 t:8.5s
tttg: c130/250 lr:0.000472 t:8.6s
tttg: c131/250 lr:0.000465 t:8.7s
tttg: c132/250 lr:0.000459 t:8.7s
tttg: c133/250 lr:0.000453 t:8.8s
tttg: c134/250 lr:0.000446 t:8.9s
tttg: c135/250 lr:0.000440 t:8.9s
tttg: c136/250 lr:0.000434 t:9.0s
tttg: c137/250 lr:0.000428 t:9.1s
tttg: c138/250 lr:0.000421 t:9.1s
tttg: c139/250 lr:0.000415 t:9.2s
tttg: c140/250 lr:0.000409 t:9.3s
tttg: c141/250 lr:0.000403 t:9.3s
tttg: c142/250 lr:0.000397 t:9.4s
tttg: c143/250 lr:0.000390 t:9.5s
tttg: c144/250 lr:0.000384 t:9.5s
tttg: c145/250 lr:0.000378 t:9.6s
tttg: c146/250 lr:0.000372 t:9.7s
tttg: c147/250 lr:0.000366 t:9.7s
tttg: c148/250 lr:0.000360 t:9.8s
tttg: c149/250 lr:0.000354 t:9.9s
tttg: c150/250 lr:0.000348 t:9.9s
tttg: c151/250 lr:0.000342 t:10.0s
tttg: c152/250 lr:0.000336 t:10.1s
tttg: c153/250 lr:0.000330 t:10.1s
tttg: c154/250 lr:0.000324 t:10.2s
tttg: c155/250 lr:0.000318 t:10.3s
tttg: c156/250 lr:0.000312 t:10.3s
tttg: c157/250 lr:0.000306 t:10.4s
tttg: c158/250 lr:0.000301 t:10.5s
tttg: c159/250 lr:0.000295 t:10.5s
tttg: c160/250 lr:0.000289 t:10.6s
tttg: c161/250 lr:0.000283 t:10.7s
tttg: c162/250 lr:0.000278 t:10.7s
tttg: c163/250 lr:0.000272 t:10.8s
tttg: c164/250 lr:0.000267 t:10.9s
tttg: c165/250 lr:0.000261 t:10.9s
tttg: c166/250 lr:0.000255 t:11.0s
tttg: c167/250 lr:0.000250 t:11.1s
tttg: c168/250 lr:0.000245 t:11.1s
tttg: c169/250 lr:0.000239 t:11.2s
tttg: c170/250 lr:0.000234 t:11.3s
tttg: c171/250 lr:0.000228 t:11.3s
tttg: c172/250 lr:0.000223 t:11.4s
tttg: c173/250 lr:0.000218 t:11.5s
tttg: c174/250 lr:0.000213 t:11.5s
tttg: c175/250 lr:0.000208 t:11.6s
tttg: c176/250 lr:0.000203 t:11.7s
tttg: c177/250 lr:0.000197 t:11.7s
tttg: c178/250 lr:0.000193 t:11.8s
tttg: c179/250 lr:0.000188 t:11.9s
tttg: c180/250 lr:0.000183 t:11.9s
tttg: c181/250 lr:0.000178 t:12.0s
tttg: c182/250 lr:0.000173 t:12.1s
tttg: c183/250 lr:0.000168 t:12.1s
tttg: c184/250 lr:0.000164 t:12.2s
tttg: c185/250 lr:0.000159 t:12.3s
tttg: c186/250 lr:0.000154 t:12.3s
tttg: c187/250 lr:0.000150 t:12.4s
tttg: c188/250 lr:0.000145 t:12.5s
tttg: c189/250 lr:0.000141 t:12.5s
tttg: c190/250 lr:0.000137 t:12.6s
tttg: c191/250 lr:0.000132 t:12.7s
tttg: c192/250 lr:0.000128 t:12.7s
tttg: c193/250 lr:0.000124 t:12.8s
tttg: c194/250 lr:0.000120 t:12.9s
tttg: c195/250 lr:0.000116 t:12.9s
tttg: c196/250 lr:0.000112 t:13.0s
tttg: c197/250 lr:0.000108 t:13.0s
tttg: c198/250 lr:0.000104 t:13.1s
tttg: c199/250 lr:0.000100 t:13.2s
tttg: c200/250 lr:0.000096 t:13.2s
tttg: c201/250 lr:0.000093 t:13.3s
tttg: c202/250 lr:0.000089 t:13.4s
tttg: c203/250 lr:0.000085 t:13.4s
tttg: c204/250 lr:0.000082 t:13.5s
tttg: c205/250 lr:0.000078 t:13.6s
tttg: c206/250 lr:0.000075 t:13.6s
tttg: c207/250 lr:0.000072 t:13.7s
tttg: c208/250 lr:0.000069 t:13.8s
tttg: c209/250 lr:0.000065 t:13.8s
tttg: c210/250 lr:0.000062 t:13.9s
tttg: c211/250 lr:0.000059 t:14.0s
tttg: c212/250 lr:0.000056 t:14.0s
tttg: c213/250 lr:0.000053 t:14.1s
tttg: c214/250 lr:0.000051 t:14.2s
tttg: c215/250 lr:0.000048 t:14.2s
tttg: c216/250 lr:0.000045 t:14.3s
tttg: c217/250 lr:0.000043 t:14.4s
tttg: c218/250 lr:0.000040 t:14.4s
tttg: c219/250 lr:0.000038 t:14.5s
tttg: c220/250 lr:0.000035 t:14.6s
tttg: c221/250 lr:0.000033 t:14.6s
tttg: c222/250 lr:0.000031 t:14.7s
tttg: c223/250 lr:0.000029 t:14.8s
tttg: c224/250 lr:0.000027 t:14.8s
tttg: c225/250 lr:0.000025 t:14.9s
tttg: c226/250 lr:0.000023 t:15.0s
tttg: c227/250 lr:0.000021 t:15.0s
tttg: c228/250 lr:0.000019 t:15.1s
tttg: c229/250 lr:0.000017 t:15.2s
tttg: c230/250 lr:0.000016 t:15.2s
tttg: c231/250 lr:0.000014 t:15.3s
tttg: c232/250 lr:0.000013 t:15.4s
tttg: c233/250 lr:0.000011 t:15.4s
tttg: c234/250 lr:0.000010 t:15.5s
tttg: c235/250 lr:0.000009 t:15.6s
tttg: c236/250 lr:0.000008 t:15.6s
tttg: c237/250 lr:0.000007 t:15.7s
tttg: c238/250 lr:0.000006 t:15.8s
tttg: c239/250 lr:0.000005 t:15.8s
tttg: c240/250 lr:0.000004 t:15.9s
tttg: c241/250 lr:0.000003 t:16.0s
tttg: c242/250 lr:0.000003 t:16.0s
tttg: c243/250 lr:0.000002 t:16.1s
tttg: c244/250 lr:0.000001 t:16.2s
tttg: c245/250 lr:0.000001 t:16.2s
tttg: c246/250 lr:0.000001 t:16.3s
tttg: c247/250 lr:0.000000 t:16.4s
tttg: c248/250 lr:0.000000 t:16.4s
tttg: c249/250 lr:0.000000 t:16.5s
ttpr: phase:3/3 t:337.6s
ttp: b737/782 bl:2.3776 bb:1.0689 rl:2.3901 rb:1.1085 dl:2550-2583 gd:1
ttp: b735/782 bl:2.4448 bb:1.1247 rl:2.3940 rb:1.1097 dl:2495-2526 gd:1
ttp: b722/782 bl:2.4064 bb:1.0783 rl:2.3947 rb:1.1078 dl:2163-2185 gd:1
ttp: b718/782 bl:2.3556 bb:1.0573 rl:2.3926 rb:1.1050 dl:2089-2106 gd:1
ttp: b707/782 bl:2.4208 bb:1.0758 rl:2.3940 rb:1.1036 dl:1910-1923 gd:1
ttp: b697/782 bl:2.3900 bb:1.0604 rl:2.3938 rb:1.1018 dl:1790-1803 gd:1
ttp: b693/782 bl:2.3991 bb:1.0778 rl:2.3940 rb:1.1008 dl:1746-1757 gd:1
ttp: b685/782 bl:2.3597 bb:1.0560 rl:2.3928 rb:1.0992 dl:1665-1675 gd:1
ttp: b677/782 bl:2.3754 bb:1.0642 rl:2.3922 rb:1.0980 dl:1595-1601 gd:1
ttp: b664/782 bl:2.4040 bb:1.0550 rl:2.3925 rb:1.0966 dl:1493-1499 gd:1
ttp: b657/782 bl:2.3885 bb:1.0855 rl:2.3924 rb:1.0963 dl:1445-1452 gd:1
ttp: b645/782 bl:2.3692 bb:1.0600 rl:2.3918 rb:1.0953 dl:1367-1375 gd:1
ttp: b636/782 bl:2.4457 bb:1.0961 rl:2.3931 rb:1.0954 dl:1314-1320 gd:1
ttp: b629/782 bl:2.4154 bb:1.0394 rl:2.3937 rb:1.0940 dl:1276-1280 gd:1
ttp: b622/782 bl:2.3311 bb:1.0648 rl:2.3923 rb:1.0933 dl:1237-1243 gd:1
ttp: b617/782 bl:2.3722 bb:1.0483 rl:2.3919 rb:1.0924 dl:1211-1216 gd:1
ttp: b606/782 bl:2.4277 bb:1.0970 rl:2.3926 rb:1.0925 dl:1159-1164 gd:1
ttp: b597/782 bl:2.4339 bb:1.0823 rl:2.3933 rb:1.0923 dl:1119-1124 gd:1
ttp: b589/782 bl:2.3459 bb:1.0418 rl:2.3925 rb:1.0913 dl:1086-1089 gd:1
ttp: b582/782 bl:2.4146 bb:1.0606 rl:2.3929 rb:1.0908 dl:1056-1060 gd:1
ttp: b572/782 bl:2.3769 bb:1.0691 rl:2.3926 rb:1.0904 dl:1017-1021 gd:1
ttp: b564/782 bl:2.3492 bb:1.0453 rl:2.3919 rb:1.0897 dl:990-993 gd:1
ttp: b558/782 bl:2.4390 bb:1.0908 rl:2.3926 rb:1.0897 dl:968-972 gd:1
ttp: b551/782 bl:2.4012 bb:1.0853 rl:2.3928 rb:1.0897 dl:946-949 gd:1
ttp: b544/782 bl:2.4101 bb:1.0982 rl:2.3930 rb:1.0898 dl:924-927 gd:1
ttp: b537/782 bl:2.4440 bb:1.1024 rl:2.3937 rb:1.0900 dl:902-905 gd:1
ttp: b529/782 bl:2.3756 bb:1.0436 rl:2.3935 rb:1.0893 dl:878-882 gd:1
ttp: b521/782 bl:2.4199 bb:1.0968 rl:2.3938 rb:1.0894 dl:854-858 gd:1
ttp: b513/782 bl:2.4297 bb:1.0666 rl:2.3942 rb:1.0892 dl:832-835 gd:1
ttp: b505/782 bl:2.3990 bb:1.0971 rl:2.3943 rb:1.0892 dl:809-812 gd:1
ttp: b497/782 bl:2.4050 bb:1.0725 rl:2.3944 rb:1.0891 dl:788-791 gd:1
ttp: b489/782 bl:2.4528 bb:1.1035 rl:2.3950 rb:1.0892 dl:769-771 gd:1
ttp: b478/782 bl:2.4036 bb:1.1068 rl:2.3951 rb:1.0894 dl:742-744 gd:1
ttp: b471/782 bl:2.4658 bb:1.1133 rl:2.3958 rb:1.0896 dl:726-728 gd:1
ttp: b464/782 bl:2.3329 bb:1.0454 rl:2.3952 rb:1.0892 dl:710-712 gd:1
ttp: b458/782 bl:2.2700 bb:1.0528 rl:2.3940 rb:1.0889 dl:697-700 gd:1
ttp: b450/782 bl:2.4280 bb:1.0643 rl:2.3943 rb:1.0886 dl:680-682 gd:1
ttp: b443/782 bl:2.2980 bb:1.0812 rl:2.3935 rb:1.0886 dl:666-668 gd:1
ttp: b438/782 bl:2.3707 bb:1.0819 rl:2.3933 rb:1.0885 dl:655-657 gd:1
ttp: b431/782 bl:2.4405 bb:1.0827 rl:2.3937 rb:1.0885 dl:642-643 gd:1
ttp: b424/782 bl:2.4125 bb:1.0939 rl:2.3938 rb:1.0885 dl:629-630 gd:1
ttp: b417/782 bl:2.3215 bb:1.0725 rl:2.3933 rb:1.0884 dl:615-617 gd:1
ttp: b410/782 bl:2.3819 bb:1.0458 rl:2.3932 rb:1.0881 dl:601-603 gd:1
ttp: b403/782 bl:2.3925 bb:1.0735 rl:2.3932 rb:1.0880 dl:588-590 gd:1
ttp: b395/782 bl:2.3385 bb:1.0832 rl:2.3928 rb:1.0879 dl:573-575 gd:1
ttp: b387/782 bl:2.4273 bb:1.1134 rl:2.3930 rb:1.0881 dl:559-561 gd:1
ttp: b379/782 bl:2.4920 bb:1.1202 rl:2.3937 rb:1.0883 dl:545-547 gd:1
ttp: b371/782 bl:2.3276 bb:1.1365 rl:2.3933 rb:1.0886 dl:532-533 gd:1
ttp: b363/782 bl:2.4401 bb:1.0922 rl:2.3936 rb:1.0886 dl:518-521 gd:1
ttp: b355/782 bl:2.3717 bb:1.1006 rl:2.3934 rb:1.0887 dl:504-506 gd:1
ttp: b347/782 bl:2.4019 bb:1.1415 rl:2.3935 rb:1.0890 dl:492-494 gd:1
ttp: b339/782 bl:2.3975 bb:1.1070 rl:2.3935 rb:1.0891 dl:480-482 gd:1
ttp: b329/782 bl:2.3544 bb:1.1156 rl:2.3933 rb:1.0892 dl:465-466 gd:1
ttp: b321/782 bl:2.4151 bb:1.1025 rl:2.3934 rb:1.0893 dl:453-455 gd:1
ttp: b313/782 bl:2.3532 bb:1.1088 rl:2.3932 rb:1.0894 dl:440-442 gd:1
ttp: b304/782 bl:2.4133 bb:1.1069 rl:2.3933 rb:1.0895 dl:427-429 gd:1
ttp: b298/782 bl:2.4851 bb:1.1316 rl:2.3937 rb:1.0897 dl:418-420 gd:1
ttp: b289/782 bl:2.3867 bb:1.1100 rl:2.3937 rb:1.0898 dl:405-406 gd:1
ttp: b281/782 bl:2.3628 bb:1.1201 rl:2.3936 rb:1.0899 dl:394-395 gd:1
ttp: b273/782 bl:2.3951 bb:1.1041 rl:2.3936 rb:1.0900 dl:383-384 gd:1
ttp: b268/782 bl:2.4323 bb:1.1112 rl:2.3937 rb:1.0901 dl:376-378 gd:1
ttp: b260/782 bl:2.4408 bb:1.1120 rl:2.3939 rb:1.0901 dl:366-367 gd:1
ttp: b252/782 bl:2.4420 bb:1.0945 rl:2.3941 rb:1.0902 dl:356-357 gd:1
ttp: b244/782 bl:2.4069 bb:1.1453 rl:2.3942 rb:1.0904 dl:346-347 gd:1
ttp: b236/782 bl:2.3938 bb:1.1017 rl:2.3942 rb:1.0904 dl:336-337 gd:1
ttp: b229/782 bl:2.4437 bb:1.1014 rl:2.3944 rb:1.0904 dl:328-329 gd:1
ttp: b221/782 bl:2.4630 bb:1.1477 rl:2.3946 rb:1.0906 dl:318-320 gd:1
ttp: b212/782 bl:2.4534 bb:1.1199 rl:2.3948 rb:1.0907 dl:308-309 gd:1
ttp: b204/782 bl:2.5298 bb:1.1870 rl:2.3952 rb:1.0910 dl:300-301 gd:1
ttp: b197/782 bl:2.4394 bb:1.1531 rl:2.3954 rb:1.0912 dl:292-294 gd:1
ttp: b187/782 bl:2.5187 bb:1.1639 rl:2.3958 rb:1.0915 dl:281-282 gd:1
ttp: b178/782 bl:2.4118 bb:1.1282 rl:2.3958 rb:1.0916 dl:272-273 gd:1
ttp: b170/782 bl:2.4372 bb:1.1557 rl:2.3959 rb:1.0917 dl:264-265 gd:1
ttp: b162/782 bl:2.4671 bb:1.1487 rl:2.3961 rb:1.0919 dl:256-257 gd:1
ttp: b155/782 bl:2.4682 bb:1.1412 rl:2.3963 rb:1.0920 dl:250-251 gd:1
ttp: b147/782 bl:2.5302 bb:1.1508 rl:2.3967 rb:1.0922 dl:242-243 gd:1
ttp: b135/782 bl:2.4959 bb:1.2095 rl:2.3969 rb:1.0924 dl:231-232 gd:1
ttp: b127/782 bl:2.5401 bb:1.2184 rl:2.3972 rb:1.0927 dl:223-224 gd:1
ttp: b119/782 bl:2.4466 bb:1.1912 rl:2.3974 rb:1.0929 dl:216-217 gd:1
ttp: b112/782 bl:2.5510 bb:1.2176 rl:2.3977 rb:1.0932 dl:210-210 gd:1
ttp: b102/782 bl:2.6559 bb:1.2310 rl:2.3982 rb:1.0935 dl:201-202 gd:1
ttp: b95/782 bl:2.3971 bb:1.1719 rl:2.3982 rb:1.0936 dl:194-195 gd:1
ttp: b87/782 bl:2.5172 bb:1.2014 rl:2.3985 rb:1.0939 dl:187-188 gd:1
ttp: b79/782 bl:2.4606 bb:1.1763 rl:2.3986 rb:1.0940 dl:180-181 gd:1
ttp: b70/782 bl:2.5820 bb:1.2583 rl:2.3989 rb:1.0943 dl:172-173 gd:1
ttp: b62/782 bl:2.5155 bb:1.2120 rl:2.3991 rb:1.0945 dl:165-166 gd:1
ttp: b55/782 bl:2.6780 bb:1.2605 rl:2.3996 rb:1.0947 dl:158-159 gd:1
ttp: b47/782 bl:2.5084 bb:1.1710 rl:2.3998 rb:1.0949 dl:150-151 gd:1
ttp: b39/782 bl:2.5131 bb:1.2165 rl:2.3999 rb:1.0950 dl:142-143 gd:1
ttp: b34/782 bl:2.6896 bb:1.2313 rl:2.4003 rb:1.0952 dl:137-138 gd:1
ttp: b26/782 bl:2.6554 bb:1.3218 rl:2.4007 rb:1.0955 dl:129-130 gd:1
ttp: b17/782 bl:2.7364 bb:1.3002 rl:2.4011 rb:1.0957 dl:118-119 gd:1
ttp: b9/782 bl:2.8178 bb:1.2858 rl:2.4015 rb:1.0959 dl:105-107 gd:1
quantized_ttt_phased val_loss:2.38511135 val_bpb:1.08990281 eval_time:448872ms
total_eval_time:448.9s
