W0428 18:02:21.446000 592574 torch/distributed/run.py:803] 
W0428 18:02:21.446000 592574 torch/distributed/run.py:803] *****************************************
W0428 18:02:21.446000 592574 torch/distributed/run.py:803] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0428 18:02:21.446000 592574 torch/distributed/run.py:803] *****************************************
Hyperparameters:
  adam_eps: 1e-08
layer_loop:enabled step:1548 frac:0.350 encoder:[0, 1, 2, 3, 4, 5, 3, 4] decoder:[5, 3, 4, 5, 6, 7, 8, 9, 10]
2000/20000 train_loss: 2.5411 train_time: 5.0m tok/s: 7850012
2500/20000 train_loss: 2.4907 train_time: 6.7m tok/s: 7310423
3000/20000 train_loss: 2.5256 train_time: 8.4m tok/s: 6989710
3466/20000 val_loss: 2.3446 val_bpb: 1.0713
stopping_early: wallclock_cap train_time: 599773ms step: 3466/20000
peak memory allocated: 62014 MiB reserved: 63992 MiB
mem[end_of_train]: alloc=636 MiB reserved=63992 MiB peak_alloc=62014 MiB peak_reserved=63992 MiB driver_free=15438 MiB driver_total=81089 MiB
ema:applying EMA weights
diagnostic pre-quantization post-ema val_loss:2.34756216 val_bpb:1.07267464 eval_time:6390ms
pyminify unavailable (FileNotFoundError); skipping compressed-code-size measurement
Serialized model: 135409136 bytes
Code size (uncompressed): 277708 bytes
Code size (compressed): 0 bytes
GPTQ:collecting Hessians from calibration data...
GPTQ:collected 67 Hessians in 4.9s
Quantized weights:
  gptq (int6): blocks.attn.c_k.weight, blocks.attn.c_q.weight, blocks.attn.c_v.weight, blocks.attn.proj.weight, blocks.mlp.fc.weight, blocks.mlp.proj.weight
  gptq (int6)+lqer_asym: blocks.mlp.fc.weight
  gptq (int8)+lqer_asym: tok_emb.weight
  passthrough (float16): blocks.attn.q_gain, blocks.attn_scale, blocks.mlp_scale, blocks.resid_mix, parallel_post_lambdas, parallel_resid_lambdas, skip_gates, skip_weights
Serialized model quantized+brotli: 16893405 bytes
Total submission size quantized+brotli: 16893405 bytes
diagnostic quantized val_loss:2.36424681 val_bpb:1.08029838 eval_time:10024ms
ttt_lora:warming up compile (random tokens, no val data)
ttt_lora:compile warmup done (85.1s)

beginning TTT eval timer
ttt_phased: total_docs:50000 prefix_docs:2000 suffix_docs:48000 num_phases:1 boundaries:[2000]
ttp: b780/782 bl:2.2505 bb:1.0841 rl:2.2505 rb:1.0841 dl:13091-17244 gd:0
ttp: b765/782 bl:2.3303 bb:1.0898 rl:2.2690 rb:1.0855 dl:4393-4510 gd:0
ttp: b758/782 bl:2.3166 bb:1.0797 rl:2.2767 rb:1.0845 dl:3634-3740 gd:0
ttp: b750/782 bl:2.3995 bb:1.0781 rl:2.2915 rb:1.0837 dl:3090-3149 gd:0
ttp: b747/782 bl:2.3133 bb:1.0573 rl:2.2937 rb:1.0809 dl:2944-2991 gd:0
ttpp: phase:1/1 pd:2448 gd:2000 t:166.3s
tttg: c1/250 lr:0.001000 t:0.2s
tttg: c2/250 lr:0.001000 t:0.3s
tttg: c3/250 lr:0.001000 t:0.4s
tttg: c4/250 lr:0.001000 t:0.4s
tttg: c5/250 lr:0.000999 t:0.5s
tttg: c6/250 lr:0.000999 t:0.6s
tttg: c7/250 lr:0.000999 t:0.6s
tttg: c8/250 lr:0.000998 t:0.7s
tttg: c9/250 lr:0.000997 t:0.7s
tttg: c10/250 lr:0.000997 t:0.8s
tttg: c11/250 lr:0.000996 t:0.9s
tttg: c12/250 lr:0.000995 t:0.9s
tttg: c13/250 lr:0.000994 t:1.0s
tttg: c14/250 lr:0.000993 t:1.1s
tttg: c15/250 lr:0.000992 t:1.1s
tttg: c16/250 lr:0.000991 t:1.2s
tttg: c17/250 lr:0.000990 t:1.2s
tttg: c18/250 lr:0.000989 t:1.3s
tttg: c19/250 lr:0.000987 t:1.4s
tttg: c20/250 lr:0.000986 t:1.4s
tttg: c21/250 lr:0.000984 t:1.5s
tttg: c22/250 lr:0.000983 t:1.6s
tttg: c23/250 lr:0.000981 t:1.6s
tttg: c24/250 lr:0.000979 t:1.7s
tttg: c25/250 lr:0.000977 t:1.7s
tttg: c26/250 lr:0.000975 t:1.8s
tttg: c27/250 lr:0.000973 t:1.9s
tttg: c28/250 lr:0.000971 t:1.9s
tttg: c29/250 lr:0.000969 t:2.0s
tttg: c30/250 lr:0.000967 t:2.1s
tttg: c31/250 lr:0.000965 t:2.1s
tttg: c32/250 lr:0.000962 t:2.2s
tttg: c33/250 lr:0.000960 t:2.2s
tttg: c34/250 lr:0.000957 t:2.3s
tttg: c35/250 lr:0.000955 t:2.4s
tttg: c36/250 lr:0.000952 t:2.4s
tttg: c37/250 lr:0.000949 t:2.5s
tttg: c38/250 lr:0.000947 t:2.6s
tttg: c39/250 lr:0.000944 t:2.6s
tttg: c40/250 lr:0.000941 t:2.7s
tttg: c41/250 lr:0.000938 t:2.7s
tttg: c42/250 lr:0.000935 t:2.8s
tttg: c43/250 lr:0.000931 t:2.9s
tttg: c44/250 lr:0.000928 t:2.9s
tttg: c45/250 lr:0.000925 t:3.0s
tttg: c46/250 lr:0.000922 t:3.1s
tttg: c47/250 lr:0.000918 t:3.1s
tttg: c48/250 lr:0.000915 t:3.2s
tttg: c49/250 lr:0.000911 t:3.2s
tttg: c50/250 lr:0.000907 t:3.3s
tttg: c51/250 lr:0.000904 t:3.4s
tttg: c52/250 lr:0.000900 t:3.4s
tttg: c53/250 lr:0.000896 t:3.5s
tttg: c54/250 lr:0.000892 t:3.6s
tttg: c55/250 lr:0.000888 t:3.6s
tttg: c56/250 lr:0.000884 t:3.7s
tttg: c57/250 lr:0.000880 t:3.7s
tttg: c58/250 lr:0.000876 t:3.8s
tttg: c59/250 lr:0.000872 t:3.9s
tttg: c60/250 lr:0.000868 t:3.9s
tttg: c61/250 lr:0.000863 t:4.0s
tttg: c62/250 lr:0.000859 t:4.1s
tttg: c63/250 lr:0.000855 t:4.1s
tttg: c64/250 lr:0.000850 t:4.2s
tttg: c65/250 lr:0.000846 t:4.2s
tttg: c66/250 lr:0.000841 t:4.3s
tttg: c67/250 lr:0.000836 t:4.4s
tttg: c68/250 lr:0.000832 t:4.4s
tttg: c69/250 lr:0.000827 t:4.5s
tttg: c70/250 lr:0.000822 t:4.6s
tttg: c71/250 lr:0.000817 t:4.6s
tttg: c72/250 lr:0.000812 t:4.7s
tttg: c73/250 lr:0.000807 t:4.7s
tttg: c74/250 lr:0.000803 t:4.8s
tttg: c75/250 lr:0.000797 t:4.9s
tttg: c76/250 lr:0.000792 t:4.9s
tttg: c77/250 lr:0.000787 t:5.0s
tttg: c78/250 lr:0.000782 t:5.1s
tttg: c79/250 lr:0.000777 t:5.1s
tttg: c80/250 lr:0.000772 t:5.2s
tttg: c81/250 lr:0.000766 t:5.2s
tttg: c82/250 lr:0.000761 t:5.3s
tttg: c83/250 lr:0.000755 t:5.4s
tttg: c84/250 lr:0.000750 t:5.4s
tttg: c85/250 lr:0.000745 t:5.5s
tttg: c86/250 lr:0.000739 t:5.6s
tttg: c87/250 lr:0.000733 t:5.6s
tttg: c88/250 lr:0.000728 t:5.7s
tttg: c89/250 lr:0.000722 t:5.7s
tttg: c90/250 lr:0.000717 t:5.8s
tttg: c91/250 lr:0.000711 t:5.9s
tttg: c92/250 lr:0.000705 t:5.9s
tttg: c93/250 lr:0.000699 t:6.0s
tttg: c94/250 lr:0.000694 t:6.1s
tttg: c95/250 lr:0.000688 t:6.1s
tttg: c96/250 lr:0.000682 t:6.2s
tttg: c97/250 lr:0.000676 t:6.2s
tttg: c98/250 lr:0.000670 t:6.3s
tttg: c99/250 lr:0.000664 t:6.4s
tttg: c100/250 lr:0.000658 t:6.4s
tttg: c101/250 lr:0.000652 t:6.5s
tttg: c102/250 lr:0.000646 t:6.6s
tttg: c103/250 lr:0.000640 t:6.6s
tttg: c104/250 lr:0.000634 t:6.7s
tttg: c105/250 lr:0.000628 t:6.7s
tttg: c106/250 lr:0.000622 t:6.8s
tttg: c107/250 lr:0.000616 t:6.9s
tttg: c108/250 lr:0.000610 t:6.9s
tttg: c109/250 lr:0.000603 t:7.0s
tttg: c110/250 lr:0.000597 t:7.1s
tttg: c111/250 lr:0.000591 t:7.1s
tttg: c112/250 lr:0.000585 t:7.2s
tttg: c113/250 lr:0.000579 t:7.2s
tttg: c114/250 lr:0.000572 t:7.3s
tttg: c115/250 lr:0.000566 t:7.4s
tttg: c116/250 lr:0.000560 t:7.4s
tttg: c117/250 lr:0.000554 t:7.5s
tttg: c118/250 lr:0.000547 t:7.6s
tttg: c119/250 lr:0.000541 t:7.6s
tttg: c120/250 lr:0.000535 t:7.7s
tttg: c121/250 lr:0.000528 t:7.7s
tttg: c122/250 lr:0.000522 t:7.8s
tttg: c123/250 lr:0.000516 t:7.9s
tttg: c124/250 lr:0.000509 t:7.9s
tttg: c125/250 lr:0.000503 t:8.0s
tttg: c126/250 lr:0.000497 t:8.1s
tttg: c127/250 lr:0.000491 t:8.1s
tttg: c128/250 lr:0.000484 t:8.2s
tttg: c129/250 lr:0.000478 t:8.2s
tttg: c130/250 lr:0.000472 t:8.3s
tttg: c131/250 lr:0.000465 t:8.4s
tttg: c132/250 lr:0.000459 t:8.4s
tttg: c133/250 lr:0.000453 t:8.5s
tttg: c134/250 lr:0.000446 t:8.5s
tttg: c135/250 lr:0.000440 t:8.6s
tttg: c136/250 lr:0.000434 t:8.7s
tttg: c137/250 lr:0.000428 t:8.7s
tttg: c138/250 lr:0.000421 t:8.8s
tttg: c139/250 lr:0.000415 t:8.9s
tttg: c140/250 lr:0.000409 t:8.9s
tttg: c141/250 lr:0.000403 t:9.0s
tttg: c142/250 lr:0.000397 t:9.0s
tttg: c143/250 lr:0.000390 t:9.1s
tttg: c144/250 lr:0.000384 t:9.2s
tttg: c145/250 lr:0.000378 t:9.2s
tttg: c146/250 lr:0.000372 t:9.3s
tttg: c147/250 lr:0.000366 t:9.4s
tttg: c148/250 lr:0.000360 t:9.4s
tttg: c149/250 lr:0.000354 t:9.5s
tttg: c150/250 lr:0.000348 t:9.6s
tttg: c151/250 lr:0.000342 t:9.6s
tttg: c152/250 lr:0.000336 t:9.7s
tttg: c153/250 lr:0.000330 t:9.7s
tttg: c154/250 lr:0.000324 t:9.8s
tttg: c155/250 lr:0.000318 t:9.9s
tttg: c156/250 lr:0.000312 t:9.9s
tttg: c157/250 lr:0.000306 t:10.0s
tttg: c158/250 lr:0.000301 t:10.0s
tttg: c159/250 lr:0.000295 t:10.1s
tttg: c160/250 lr:0.000289 t:10.2s
tttg: c161/250 lr:0.000283 t:10.2s
tttg: c162/250 lr:0.000278 t:10.3s
tttg: c163/250 lr:0.000272 t:10.4s
tttg: c164/250 lr:0.000267 t:10.4s
tttg: c165/250 lr:0.000261 t:10.5s
tttg: c166/250 lr:0.000255 t:10.5s
tttg: c167/250 lr:0.000250 t:10.6s
tttg: c168/250 lr:0.000245 t:10.7s
tttg: c169/250 lr:0.000239 t:10.7s
tttg: c170/250 lr:0.000234 t:10.8s
tttg: c171/250 lr:0.000228 t:10.9s
tttg: c172/250 lr:0.000223 t:10.9s
tttg: c173/250 lr:0.000218 t:11.0s
tttg: c174/250 lr:0.000213 t:11.0s
tttg: c175/250 lr:0.000208 t:11.1s
tttg: c176/250 lr:0.000203 t:11.2s
tttg: c177/250 lr:0.000197 t:11.2s
tttg: c178/250 lr:0.000193 t:11.3s
tttg: c179/250 lr:0.000188 t:11.4s
tttg: c180/250 lr:0.000183 t:11.4s
tttg: c181/250 lr:0.000178 t:11.5s
tttg: c182/250 lr:0.000173 t:11.5s
tttg: c183/250 lr:0.000168 t:11.6s
tttg: c184/250 lr:0.000164 t:11.7s
tttg: c185/250 lr:0.000159 t:11.7s
tttg: c186/250 lr:0.000154 t:11.8s
tttg: c187/250 lr:0.000150 t:11.9s
tttg: c188/250 lr:0.000145 t:11.9s
tttg: c189/250 lr:0.000141 t:12.0s
tttg: c190/250 lr:0.000137 t:12.0s
tttg: c191/250 lr:0.000132 t:12.1s
tttg: c192/250 lr:0.000128 t:12.2s
tttg: c193/250 lr:0.000124 t:12.2s
tttg: c194/250 lr:0.000120 t:12.3s
tttg: c195/250 lr:0.000116 t:12.4s
tttg: c196/250 lr:0.000112 t:12.4s
tttg: c197/250 lr:0.000108 t:12.5s
tttg: c198/250 lr:0.000104 t:12.5s
tttg: c199/250 lr:0.000100 t:12.6s
tttg: c200/250 lr:0.000096 t:12.7s
tttg: c201/250 lr:0.000093 t:12.7s
tttg: c202/250 lr:0.000089 t:12.8s
tttg: c203/250 lr:0.000085 t:12.9s
tttg: c204/250 lr:0.000082 t:12.9s
tttg: c205/250 lr:0.000078 t:13.0s
tttg: c206/250 lr:0.000075 t:13.0s
tttg: c207/250 lr:0.000072 t:13.1s
tttg: c208/250 lr:0.000069 t:13.2s
tttg: c209/250 lr:0.000065 t:13.2s
tttg: c210/250 lr:0.000062 t:13.3s
tttg: c211/250 lr:0.000059 t:13.4s
tttg: c212/250 lr:0.000056 t:13.4s
tttg: c213/250 lr:0.000053 t:13.5s
tttg: c214/250 lr:0.000051 t:13.5s
tttg: c215/250 lr:0.000048 t:13.6s
tttg: c216/250 lr:0.000045 t:13.7s
tttg: c217/250 lr:0.000043 t:13.7s
tttg: c218/250 lr:0.000040 t:13.8s
tttg: c219/250 lr:0.000038 t:13.9s
tttg: c220/250 lr:0.000035 t:13.9s
tttg: c221/250 lr:0.000033 t:14.0s
tttg: c222/250 lr:0.000031 t:14.0s
tttg: c223/250 lr:0.000029 t:14.1s
tttg: c224/250 lr:0.000027 t:14.2s
tttg: c225/250 lr:0.000025 t:14.2s
tttg: c226/250 lr:0.000023 t:14.3s
tttg: c227/250 lr:0.000021 t:14.4s
tttg: c228/250 lr:0.000019 t:14.4s
tttg: c229/250 lr:0.000017 t:14.5s
tttg: c230/250 lr:0.000016 t:14.5s
tttg: c231/250 lr:0.000014 t:14.6s
tttg: c232/250 lr:0.000013 t:14.7s
tttg: c233/250 lr:0.000011 t:14.7s
tttg: c234/250 lr:0.000010 t:14.8s
tttg: c235/250 lr:0.000009 t:14.9s
tttg: c236/250 lr:0.000008 t:14.9s
tttg: c237/250 lr:0.000007 t:15.0s
tttg: c238/250 lr:0.000006 t:15.0s
tttg: c239/250 lr:0.000005 t:15.1s
tttg: c240/250 lr:0.000004 t:15.2s
tttg: c241/250 lr:0.000003 t:15.2s
tttg: c242/250 lr:0.000003 t:15.3s
tttg: c243/250 lr:0.000002 t:15.4s
tttg: c244/250 lr:0.000001 t:15.4s
tttg: c245/250 lr:0.000001 t:15.5s
tttg: c246/250 lr:0.000001 t:15.5s
tttg: c247/250 lr:0.000000 t:17.5s
tttg: c248/250 lr:0.000000 t:17.6s
tttg: c249/250 lr:0.000000 t:17.6s
ttpr: phase:1/1 t:185.7s
ttp: b738/782 bl:2.3220 bb:1.0514 rl:2.2961 rb:1.0784 dl:2583-2618 gd:1
ttp: b735/782 bl:2.3960 bb:1.1023 rl:2.3034 rb:1.0802 dl:2495-2526 gd:1
ttp: b726/782 bl:2.3443 bb:1.0427 rl:2.3060 rb:1.0777 dl:2254-2276 gd:1
ttp: b715/782 bl:2.3702 bb:1.0333 rl:2.3094 rb:1.0752 dl:2036-2053 gd:1
ttp: b711/782 bl:2.2971 bb:1.0272 rl:2.3088 rb:1.0728 dl:1966-1983 gd:1
ttp: b700/782 bl:2.3058 bb:1.0297 rl:2.3087 rb:1.0708 dl:1824-1834 gd:1
ttp: b690/782 bl:2.3051 bb:1.0701 rl:2.3085 rb:1.0708 dl:1715-1725 gd:1
ttp: b686/782 bl:2.4523 bb:1.0796 rl:2.3138 rb:1.0711 dl:1675-1685 gd:1
ttp: b675/782 bl:2.3747 bb:1.0620 rl:2.3159 rb:1.0708 dl:1578-1586 gd:1
ttp: b667/782 bl:2.3774 bb:1.0747 rl:2.3178 rb:1.0709 dl:1514-1521 gd:1
ttp: b662/782 bl:2.3092 bb:1.0322 rl:2.3175 rb:1.0698 dl:1480-1486 gd:1
ttp: b655/782 bl:2.3922 bb:1.0492 rl:2.3196 rb:1.0692 dl:1432-1439 gd:1
ttp: b647/782 bl:2.2891 bb:1.0389 rl:2.3188 rb:1.0683 dl:1382-1387 gd:1
ttp: b639/782 bl:2.3220 bb:1.0369 rl:2.3189 rb:1.0676 dl:1331-1337 gd:1
ttp: b631/782 bl:2.3220 bb:1.0112 rl:2.3190 rb:1.0662 dl:1285-1290 gd:1
ttp: b623/782 bl:2.3434 bb:1.0226 rl:2.3195 rb:1.0652 dl:1243-1249 gd:1
ttp: b615/782 bl:2.3321 bb:1.0531 rl:2.3198 rb:1.0649 dl:1200-1205 gd:1
ttp: b605/782 bl:2.2582 bb:1.0298 rl:2.3186 rb:1.0642 dl:1154-1159 gd:1
ttp: b596/782 bl:2.2972 bb:1.0502 rl:2.3182 rb:1.0640 dl:1115-1119 gd:1
ttp: b588/782 bl:2.3289 bb:1.0482 rl:2.3184 rb:1.0637 dl:1081-1086 gd:1
ttp: b581/782 bl:2.3319 bb:1.0406 rl:2.3186 rb:1.0633 dl:1052-1056 gd:1
ttp: b577/782 bl:2.3002 bb:1.0353 rl:2.3183 rb:1.0628 dl:1037-1041 gd:1
ttp: b569/782 bl:2.3174 bb:1.0478 rl:2.3183 rb:1.0626 dl:1007-1010 gd:1
ttp: b556/782 bl:2.3906 bb:1.0747 rl:2.3193 rb:1.0628 dl:961-965 gd:1
ttp: b547/782 bl:2.3452 bb:1.0541 rl:2.3197 rb:1.0626 dl:934-937 gd:1
ttp: b539/782 bl:2.3455 bb:1.0397 rl:2.3200 rb:1.0623 dl:909-912 gd:1
ttp: b537/782 bl:2.3858 bb:1.0761 rl:2.3209 rb:1.0625 dl:902-905 gd:1
ttp: b529/782 bl:2.3270 bb:1.0222 rl:2.3210 rb:1.0620 dl:878-882 gd:1
ttp: b522/782 bl:2.3164 bb:1.0388 rl:2.3209 rb:1.0617 dl:858-860 gd:1
ttp: b514/782 bl:2.3188 bb:1.0704 rl:2.3209 rb:1.0618 dl:835-838 gd:1
ttp: b506/782 bl:2.3561 bb:1.0174 rl:2.3213 rb:1.0612 dl:812-814 gd:1
ttp: b498/782 bl:2.3605 bb:1.0549 rl:2.3217 rb:1.0612 dl:791-794 gd:1
ttp: b490/782 bl:2.4014 bb:1.0605 rl:2.3226 rb:1.0612 dl:771-773 gd:1
ttp: b480/782 bl:2.4465 bb:1.0893 rl:2.3238 rb:1.0615 dl:747-749 gd:1
ttp: b472/782 bl:2.3960 bb:1.0876 rl:2.3245 rb:1.0617 dl:728-730 gd:1
ttp: b463/782 bl:2.3247 bb:1.0461 rl:2.3245 rb:1.0616 dl:708-710 gd:1
ttp: b456/782 bl:2.3626 bb:1.0465 rl:2.3249 rb:1.0614 dl:693-695 gd:1
ttp: b448/782 bl:2.3223 bb:1.0124 rl:2.3249 rb:1.0610 dl:677-678 gd:1
ttp: b439/782 bl:2.3392 bb:1.0438 rl:2.3250 rb:1.0608 dl:657-659 gd:1
ttp: b414/782 bl:2.2129 bb:1.0132 rl:2.3241 rb:1.0604 dl:609-611 gd:1
ttp: b406/782 bl:2.3273 bb:1.0717 rl:2.3241 rb:1.0605 dl:593-595 gd:1
ttp: b398/782 bl:2.2588 bb:1.0087 rl:2.3237 rb:1.0601 dl:579-581 gd:1
ttp: b386/782 bl:2.3498 bb:1.1035 rl:2.3238 rb:1.0604 dl:557-559 gd:1
ttp: b379/782 bl:2.4349 bb:1.0946 rl:2.3246 rb:1.0607 dl:545-547 gd:1
ttp: b371/782 bl:2.2716 bb:1.1092 rl:2.3242 rb:1.0610 dl:532-533 gd:1
ttp: b363/782 bl:2.3902 bb:1.0698 rl:2.3247 rb:1.0610 dl:518-521 gd:1
ttp: b357/782 bl:2.3408 bb:1.0732 rl:2.3248 rb:1.0611 dl:508-510 gd:1
ttp: b350/782 bl:2.3387 bb:1.0629 rl:2.3249 rb:1.0611 dl:497-498 gd:1
ttp: b343/782 bl:2.2342 bb:1.0514 rl:2.3243 rb:1.0611 dl:486-488 gd:1
ttp: b336/782 bl:2.4185 bb:1.0899 rl:2.3249 rb:1.0612 dl:476-477 gd:1
ttp: b331/782 bl:2.3473 bb:1.0848 rl:2.3250 rb:1.0614 dl:468-469 gd:1
ttp: b323/782 bl:2.3883 bb:1.0783 rl:2.3253 rb:1.0615 dl:457-458 gd:1
ttp: b315/782 bl:2.4132 bb:1.1087 rl:2.3258 rb:1.0617 dl:444-445 gd:1
ttp: b307/782 bl:2.3432 bb:1.1328 rl:2.3259 rb:1.0620 dl:432-433 gd:1
ttp: b300/782 bl:2.3519 bb:1.0624 rl:2.3260 rb:1.0620 dl:421-422 gd:1
ttp: b292/782 bl:2.3476 bb:1.1115 rl:2.3261 rb:1.0623 dl:409-410 gd:1
ttp: b284/782 bl:2.4622 bb:1.1465 rl:2.3267 rb:1.0626 dl:398-399 gd:1
ttp: b276/782 bl:2.3965 bb:1.1077 rl:2.3270 rb:1.0628 dl:387-388 gd:1
ttp: b266/782 bl:2.3914 bb:1.1126 rl:2.3273 rb:1.0631 dl:374-375 gd:1
ttp: b258/782 bl:2.4573 bb:1.1026 rl:2.3279 rb:1.0632 dl:364-365 gd:1
ttp: b251/782 bl:2.3767 bb:1.0988 rl:2.3281 rb:1.0634 dl:355-356 gd:1
ttp: b244/782 bl:2.3496 bb:1.1181 rl:2.3281 rb:1.0636 dl:346-347 gd:1
ttp: b236/782 bl:2.3497 bb:1.0814 rl:2.3282 rb:1.0636 dl:336-337 gd:1
