W0429 08:56:05.649000 2469278 torch/distributed/run.py:803] 
W0429 08:56:05.649000 2469278 torch/distributed/run.py:803] *****************************************
W0429 08:56:05.649000 2469278 torch/distributed/run.py:803] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0429 08:56:05.649000 2469278 torch/distributed/run.py:803] *****************************************
Hyperparameters:
  adam_eps: 1e-08
5/20000 train_loss: 8.2565 train_time: 0.0m tok/s: 9400302
500/20000 train_loss: 3.1735 train_time: 0.8m tok/s: 8347649
1000/20000 train_loss: 3.1564 train_time: 1.6m tok/s: 8327607
1500/20000 train_loss: 3.1579 train_time: 2.4m tok/s: 8320220
2000/20000 train_loss: 3.0664 train_time: 3.2m tok/s: 8317004
layer_loop:enabled step:2218 frac:0.350 encoder:[0, 1, 2, 3, 4, 5, 3, 4] decoder:[5, 3, 4, 5, 6, 7, 8, 9, 10]
2500/20000 train_loss: 2.8608 train_time: 4.2m tok/s: 7791587
3000/20000 train_loss: 2.9317 train_time: 5.4m tok/s: 7253978
3500/20000 train_loss: 2.8524 train_time: 6.7m tok/s: 6854740
4000/20000 train_loss: 2.7714 train_time: 7.9m tok/s: 6676561
4000/20000 val_loss: 2.8457 val_bpb: 1.1147
4500/20000 train_loss: 2.6711 train_time: 9.0m tok/s: 6545828
4924/20000 val_loss: 2.7588 val_bpb: 1.0807
stopping_early: wallclock_cap train_time: 599651ms step: 4924/20000
peak memory allocated: 41516 MiB reserved: 46468 MiB
ema:applying EMA weights
diagnostic pre-quantization post-ema val_loss:2.73233366 val_bpb:1.07027529 eval_time:10273ms
Serialized model: 134894877 bytes
Code size (uncompressed): 273318 bytes
Code size (compressed): 31570 bytes
GPTQ:collecting Hessians from calibration data...
GPTQ:collected 67 Hessians in 3.5s
Quantized weights:
  gptq (int6): blocks.attn.c_k.weight, blocks.attn.c_q.weight, blocks.attn.c_v.weight, blocks.attn.proj.weight, blocks.mlp.fc.weight, blocks.mlp.proj.weight
  gptq (int6)+lqer_asym: blocks.mlp.fc.weight
  gptq (int7)+lqer_asym: tok_emb.weight
  passthrough (float16): blocks.attn.attn_gate_w, blocks.attn.q_gain, blocks.attn_scale, blocks.mlp_scale, blocks.resid_mix, parallel_post_lambdas, parallel_resid_lambdas, skip_gates, skip_weights, smear_gate.weight, smear_lambda
Serialized model quantized+brotli: 15773160 bytes
Total submission size quantized+brotli: 15804730 bytes
diagnostic quantized val_loss:2.75714423 val_bpb:1.07999378 eval_time:70956ms
ttt_lora:warming up compile (random tokens, no val data)
ttt_lora:compile warmup done (128.8s)

beginning TTT eval timer
ttt_phased: total_docs:50000 prefix_docs:2000 suffix_docs:48000 num_phases:3 boundaries:[666, 1333, 2000]
ttp: b778/782 bl:2.7509 bb:1.1081 rl:2.7509 rb:1.1081 dl:8021-9088 gd:0
ttp: b771/782 bl:2.7330 bb:1.0869 rl:2.7444 rb:1.1003 dl:4756-4994 gd:0
ttp: b766/782 bl:2.5253 bb:1.0092 rl:2.6946 rb:1.0796 dl:3890-4007 gd:0
ttpp: phase:1/3 pd:1104 gd:666 t:202.5s
tttg: c1/96 lr:0.001000 t:0.2s
tttg: c2/96 lr:0.001000 t:0.3s
tttg: c3/96 lr:0.000999 t:0.4s
tttg: c4/96 lr:0.000998 t:0.4s
tttg: c5/96 lr:0.000996 t:0.5s
tttg: c6/96 lr:0.000993 t:0.6s
tttg: c7/96 lr:0.000990 t:0.7s
tttg: c8/96 lr:0.000987 t:0.7s
tttg: c9/96 lr:0.000983 t:0.8s
tttg: c10/96 lr:0.000978 t:0.9s
tttg: c11/96 lr:0.000973 t:0.9s
tttg: c12/96 lr:0.000967 t:1.0s
tttg: c13/96 lr:0.000961 t:1.1s
tttg: c14/96 lr:0.000955 t:1.1s
tttg: c15/96 lr:0.000947 t:1.2s
tttg: c16/96 lr:0.000940 t:1.3s
tttg: c17/96 lr:0.000932 t:1.3s
tttg: c18/96 lr:0.000923 t:1.4s
tttg: c19/96 lr:0.000914 t:1.5s
tttg: c20/96 lr:0.000905 t:1.6s
tttg: c21/96 lr:0.000895 t:1.6s
tttg: c22/96 lr:0.000884 t:1.7s
tttg: c23/96 lr:0.000873 t:1.8s
tttg: c24/96 lr:0.000862 t:1.8s
tttg: c25/96 lr:0.000851 t:1.9s
tttg: c26/96 lr:0.000839 t:2.0s
tttg: c27/96 lr:0.000826 t:2.0s
tttg: c28/96 lr:0.000814 t:2.1s
tttg: c29/96 lr:0.000801 t:2.2s
tttg: c30/96 lr:0.000787 t:2.2s
tttg: c31/96 lr:0.000773 t:2.3s
tttg: c32/96 lr:0.000759 t:2.4s
tttg: c33/96 lr:0.000745 t:2.4s
tttg: c34/96 lr:0.000731 t:2.5s
tttg: c35/96 lr:0.000716 t:2.6s
tttg: c36/96 lr:0.000701 t:2.7s
tttg: c37/96 lr:0.000686 t:2.7s
tttg: c38/96 lr:0.000670 t:2.8s
tttg: c39/96 lr:0.000655 t:2.9s
tttg: c40/96 lr:0.000639 t:2.9s
tttg: c41/96 lr:0.000623 t:3.0s
tttg: c42/96 lr:0.000607 t:3.1s
tttg: c43/96 lr:0.000590 t:3.1s
tttg: c44/96 lr:0.000574 t:3.2s
tttg: c45/96 lr:0.000558 t:3.3s
tttg: c46/96 lr:0.000541 t:3.3s
tttg: c47/96 lr:0.000525 t:3.4s
tttg: c48/96 lr:0.000508 t:3.5s
tttg: c49/96 lr:0.000492 t:3.5s
tttg: c50/96 lr:0.000475 t:3.6s
tttg: c51/96 lr:0.000459 t:3.7s
tttg: c52/96 lr:0.000442 t:3.7s
tttg: c53/96 lr:0.000426 t:3.8s
tttg: c54/96 lr:0.000410 t:3.9s
tttg: c55/96 lr:0.000393 t:4.0s
tttg: c56/96 lr:0.000377 t:4.0s
tttg: c57/96 lr:0.000361 t:4.1s
tttg: c58/96 lr:0.000345 t:4.2s
tttg: c59/96 lr:0.000330 t:4.2s
tttg: c60/96 lr:0.000314 t:4.3s
tttg: c61/96 lr:0.000299 t:4.4s
tttg: c62/96 lr:0.000284 t:4.4s
tttg: c63/96 lr:0.000269 t:4.5s
tttg: c64/96 lr:0.000255 t:4.6s
tttg: c65/96 lr:0.000241 t:4.6s
tttg: c66/96 lr:0.000227 t:4.7s
tttg: c67/96 lr:0.000213 t:4.8s
tttg: c68/96 lr:0.000199 t:4.8s
tttg: c69/96 lr:0.000186 t:4.9s
tttg: c70/96 lr:0.000174 t:5.0s
tttg: c71/96 lr:0.000161 t:5.1s
tttg: c72/96 lr:0.000149 t:5.1s
tttg: c73/96 lr:0.000138 t:5.2s
tttg: c74/96 lr:0.000127 t:5.3s
tttg: c75/96 lr:0.000116 t:5.3s
tttg: c76/96 lr:0.000105 t:5.4s
tttg: c77/96 lr:0.000095 t:5.5s
tttg: c78/96 lr:0.000086 t:5.5s
tttg: c79/96 lr:0.000077 t:5.6s
tttg: c80/96 lr:0.000068 t:5.7s
tttg: c81/96 lr:0.000060 t:5.7s
tttg: c82/96 lr:0.000053 t:5.8s
tttg: c83/96 lr:0.000045 t:5.9s
tttg: c84/96 lr:0.000039 t:5.9s
tttg: c85/96 lr:0.000033 t:6.0s
tttg: c86/96 lr:0.000027 t:6.1s
tttg: c87/96 lr:0.000022 t:6.1s
tttg: c88/96 lr:0.000017 t:6.2s
tttg: c89/96 lr:0.000013 t:6.3s
tttg: c90/96 lr:0.000010 t:6.4s
tttg: c91/96 lr:0.000007 t:6.4s
tttg: c92/96 lr:0.000004 t:6.5s
tttg: c93/96 lr:0.000002 t:6.6s
tttg: c94/96 lr:0.000001 t:6.6s
tttg: c95/96 lr:0.000000 t:6.7s
ttpr: phase:1/3 t:211.1s
ttp: b763/782 bl:2.8182 bb:1.1085 rl:2.7159 rb:1.0846 dl:3568-3678 gd:0
ttpp: phase:2/3 pd:1808 gd:1333 t:322.1s
tttg: c1/159 lr:0.001000 t:0.1s
tttg: c2/159 lr:0.001000 t:0.1s
tttg: c3/159 lr:0.001000 t:0.2s
tttg: c4/159 lr:0.000999 t:0.3s
tttg: c5/159 lr:0.000998 t:0.4s
tttg: c6/159 lr:0.000998 t:0.4s
tttg: c7/159 lr:0.000996 t:0.5s
tttg: c8/159 lr:0.000995 t:0.6s
tttg: c9/159 lr:0.000994 t:0.6s
tttg: c10/159 lr:0.000992 t:0.7s
tttg: c11/159 lr:0.000990 t:0.8s
tttg: c12/159 lr:0.000988 t:0.8s
tttg: c13/159 lr:0.000986 t:0.9s
tttg: c14/159 lr:0.000983 t:1.0s
tttg: c15/159 lr:0.000981 t:1.1s
tttg: c16/159 lr:0.000978 t:1.1s
tttg: c17/159 lr:0.000975 t:1.2s
tttg: c18/159 lr:0.000972 t:1.3s
tttg: c19/159 lr:0.000968 t:1.3s
tttg: c20/159 lr:0.000965 t:1.4s
tttg: c21/159 lr:0.000961 t:1.5s
tttg: c22/159 lr:0.000957 t:1.5s
tttg: c23/159 lr:0.000953 t:1.6s
tttg: c24/159 lr:0.000949 t:1.7s
tttg: c25/159 lr:0.000944 t:1.7s
tttg: c26/159 lr:0.000939 t:1.8s
tttg: c27/159 lr:0.000935 t:1.9s
tttg: c28/159 lr:0.000930 t:2.0s
tttg: c29/159 lr:0.000924 t:2.0s
tttg: c30/159 lr:0.000919 t:2.1s
tttg: c31/159 lr:0.000914 t:2.2s
tttg: c32/159 lr:0.000908 t:2.2s
tttg: c33/159 lr:0.000902 t:2.3s
tttg: c34/159 lr:0.000896 t:2.4s
tttg: c35/159 lr:0.000890 t:2.4s
tttg: c36/159 lr:0.000884 t:2.5s
tttg: c37/159 lr:0.000877 t:2.6s
tttg: c38/159 lr:0.000871 t:2.6s
tttg: c39/159 lr:0.000864 t:2.7s
tttg: c40/159 lr:0.000857 t:2.8s
tttg: c41/159 lr:0.000850 t:2.9s
tttg: c42/159 lr:0.000843 t:2.9s
tttg: c43/159 lr:0.000836 t:3.0s
tttg: c44/159 lr:0.000828 t:3.1s
tttg: c45/159 lr:0.000821 t:3.1s
tttg: c46/159 lr:0.000813 t:3.2s
tttg: c47/159 lr:0.000805 t:3.3s
tttg: c48/159 lr:0.000797 t:3.3s
tttg: c49/159 lr:0.000789 t:3.4s
tttg: c50/159 lr:0.000781 t:3.5s
tttg: c51/159 lr:0.000773 t:3.5s
tttg: c52/159 lr:0.000764 t:3.6s
tttg: c53/159 lr:0.000756 t:3.7s
tttg: c54/159 lr:0.000747 t:3.8s
tttg: c55/159 lr:0.000738 t:3.8s
tttg: c56/159 lr:0.000730 t:3.9s
tttg: c57/159 lr:0.000721 t:4.0s
tttg: c58/159 lr:0.000712 t:4.0s
tttg: c59/159 lr:0.000703 t:4.1s
tttg: c60/159 lr:0.000694 t:4.2s
tttg: c61/159 lr:0.000684 t:4.2s
tttg: c62/159 lr:0.000675 t:4.3s
tttg: c63/159 lr:0.000666 t:4.4s
tttg: c64/159 lr:0.000656 t:4.4s
tttg: c65/159 lr:0.000647 t:4.5s
tttg: c66/159 lr:0.000637 t:4.6s
tttg: c67/159 lr:0.000628 t:4.7s
tttg: c68/159 lr:0.000618 t:4.7s
tttg: c69/159 lr:0.000608 t:4.8s
tttg: c70/159 lr:0.000599 t:4.9s
tttg: c71/159 lr:0.000589 t:4.9s
tttg: c72/159 lr:0.000579 t:5.0s
tttg: c73/159 lr:0.000569 t:5.1s
tttg: c74/159 lr:0.000560 t:5.1s
tttg: c75/159 lr:0.000550 t:5.2s
tttg: c76/159 lr:0.000540 t:5.3s
tttg: c77/159 lr:0.000530 t:5.3s
tttg: c78/159 lr:0.000520 t:5.4s
tttg: c79/159 lr:0.000510 t:5.5s
tttg: c80/159 lr:0.000500 t:5.6s
tttg: c81/159 lr:0.000490 t:5.6s
tttg: c82/159 lr:0.000480 t:5.7s
tttg: c83/159 lr:0.000470 t:5.8s
tttg: c84/159 lr:0.000460 t:5.8s
tttg: c85/159 lr:0.000450 t:5.9s
tttg: c86/159 lr:0.000440 t:6.0s
tttg: c87/159 lr:0.000431 t:6.0s
tttg: c88/159 lr:0.000421 t:6.1s
tttg: c89/159 lr:0.000411 t:6.2s
tttg: c90/159 lr:0.000401 t:6.2s
tttg: c91/159 lr:0.000392 t:6.3s
tttg: c92/159 lr:0.000382 t:6.4s
tttg: c93/159 lr:0.000372 t:6.5s
tttg: c94/159 lr:0.000363 t:6.5s
tttg: c95/159 lr:0.000353 t:6.6s
tttg: c96/159 lr:0.000344 t:6.7s
tttg: c97/159 lr:0.000334 t:6.7s
tttg: c98/159 lr:0.000325 t:6.8s
tttg: c99/159 lr:0.000316 t:6.9s
tttg: c100/159 lr:0.000306 t:6.9s
tttg: c101/159 lr:0.000297 t:7.0s
tttg: c102/159 lr:0.000288 t:7.1s
tttg: c103/159 lr:0.000279 t:7.1s
tttg: c104/159 lr:0.000270 t:7.2s
tttg: c105/159 lr:0.000262 t:7.3s
tttg: c106/159 lr:0.000253 t:7.3s
tttg: c107/159 lr:0.000244 t:7.4s
tttg: c108/159 lr:0.000236 t:7.5s
tttg: c109/159 lr:0.000227 t:7.6s
tttg: c110/159 lr:0.000219 t:7.6s
tttg: c111/159 lr:0.000211 t:7.7s
tttg: c112/159 lr:0.000203 t:7.8s
tttg: c113/159 lr:0.000195 t:7.8s
tttg: c114/159 lr:0.000187 t:7.9s
tttg: c115/159 lr:0.000179 t:8.0s
tttg: c116/159 lr:0.000172 t:8.0s
tttg: c117/159 lr:0.000164 t:8.1s
tttg: c118/159 lr:0.000157 t:8.2s
tttg: c119/159 lr:0.000150 t:8.2s
tttg: c120/159 lr:0.000143 t:8.3s
tttg: c121/159 lr:0.000136 t:8.4s
tttg: c122/159 lr:0.000129 t:8.4s
tttg: c123/159 lr:0.000123 t:8.5s
tttg: c124/159 lr:0.000116 t:8.6s
tttg: c125/159 lr:0.000110 t:8.7s
tttg: c126/159 lr:0.000104 t:8.7s
tttg: c127/159 lr:0.000098 t:8.8s
tttg: c128/159 lr:0.000092 t:8.9s
tttg: c129/159 lr:0.000086 t:8.9s
tttg: c130/159 lr:0.000081 t:9.0s
tttg: c131/159 lr:0.000076 t:9.1s
tttg: c132/159 lr:0.000070 t:9.1s
tttg: c133/159 lr:0.000065 t:9.2s
tttg: c134/159 lr:0.000061 t:9.3s
tttg: c135/159 lr:0.000056 t:9.3s
tttg: c136/159 lr:0.000051 t:9.4s
tttg: c137/159 lr:0.000047 t:9.5s
tttg: c138/159 lr:0.000043 t:9.5s
tttg: c139/159 lr:0.000039 t:9.6s
tttg: c140/159 lr:0.000035 t:9.7s
tttg: c141/159 lr:0.000032 t:9.8s
tttg: c142/159 lr:0.000028 t:9.8s
tttg: c143/159 lr:0.000025 t:9.9s
tttg: c144/159 lr:0.000022 t:10.0s
tttg: c145/159 lr:0.000019 t:10.0s
tttg: c146/159 lr:0.000017 t:10.1s
tttg: c147/159 lr:0.000014 t:10.2s
tttg: c148/159 lr:0.000012 t:10.2s
tttg: c149/159 lr:0.000010 t:10.3s
tttg: c150/159 lr:0.000008 t:10.4s
tttg: c151/159 lr:0.000006 t:10.4s
tttg: c152/159 lr:0.000005 t:10.5s
tttg: c153/159 lr:0.000004 t:10.6s
tttg: c154/159 lr:0.000002 t:10.6s
tttg: c155/159 lr:0.000002 t:10.7s
tttg: c156/159 lr:0.000001 t:10.8s
tttg: c157/159 lr:0.000000 t:10.8s
tttg: c158/159 lr:0.000000 t:10.9s
ttpr: phase:2/3 t:334.9s
ttp: b749/782 bl:2.7473 bb:1.0655 rl:2.7195 rb:1.0824 dl:2607-2666 gd:0
ttpp: phase:3/3 pd:2448 gd:2000 t:348.3s
tttg: c1/216 lr:0.001000 t:0.1s
tttg: c2/216 lr:0.001000 t:0.1s
tttg: c3/216 lr:0.001000 t:0.2s
tttg: c4/216 lr:0.001000 t:0.3s
tttg: c5/216 lr:0.000999 t:0.3s
tttg: c6/216 lr:0.000999 t:0.4s
tttg: c7/216 lr:0.000998 t:0.5s
tttg: c8/216 lr:0.000997 t:0.5s
tttg: c9/216 lr:0.000997 t:0.6s
tttg: c10/216 lr:0.000996 t:0.7s
tttg: c11/216 lr:0.000995 t:0.7s
tttg: c12/216 lr:0.000994 t:0.8s
tttg: c13/216 lr:0.000992 t:0.9s
tttg: c14/216 lr:0.000991 t:0.9s
tttg: c15/216 lr:0.000990 t:1.0s
tttg: c16/216 lr:0.000988 t:1.1s
tttg: c17/216 lr:0.000986 t:1.2s
tttg: c18/216 lr:0.000985 t:1.2s
tttg: c19/216 lr:0.000983 t:1.3s
tttg: c20/216 lr:0.000981 t:1.4s
tttg: c21/216 lr:0.000979 t:1.4s
tttg: c22/216 lr:0.000977 t:1.5s
tttg: c23/216 lr:0.000974 t:1.6s
tttg: c24/216 lr:0.000972 t:1.6s
tttg: c25/216 lr:0.000970 t:1.7s
tttg: c26/216 lr:0.000967 t:1.8s
tttg: c27/216 lr:0.000964 t:1.8s
tttg: c28/216 lr:0.000962 t:1.9s
tttg: c29/216 lr:0.000959 t:2.0s
tttg: c30/216 lr:0.000956 t:2.0s
tttg: c31/216 lr:0.000953 t:2.1s
tttg: c32/216 lr:0.000950 t:2.2s
tttg: c33/216 lr:0.000946 t:2.2s
tttg: c34/216 lr:0.000943 t:2.3s
tttg: c35/216 lr:0.000940 t:2.4s
tttg: c36/216 lr:0.000936 t:2.4s
tttg: c37/216 lr:0.000932 t:2.5s
tttg: c38/216 lr:0.000929 t:2.6s
tttg: c39/216 lr:0.000925 t:2.6s
tttg: c40/216 lr:0.000921 t:2.7s
tttg: c41/216 lr:0.000917 t:2.8s
tttg: c42/216 lr:0.000913 t:2.8s
tttg: c43/216 lr:0.000909 t:2.9s
tttg: c44/216 lr:0.000905 t:3.0s
tttg: c45/216 lr:0.000900 t:3.0s
tttg: c46/216 lr:0.000896 t:3.1s
tttg: c47/216 lr:0.000891 t:3.2s
tttg: c48/216 lr:0.000887 t:3.3s
tttg: c49/216 lr:0.000882 t:3.3s
tttg: c50/216 lr:0.000877 t:3.4s
tttg: c51/216 lr:0.000872 t:3.5s
tttg: c52/216 lr:0.000867 t:3.5s
tttg: c53/216 lr:0.000862 t:3.6s
tttg: c54/216 lr:0.000857 t:3.7s
tttg: c55/216 lr:0.000852 t:3.7s
tttg: c56/216 lr:0.000847 t:3.8s
tttg: c57/216 lr:0.000842 t:3.9s
tttg: c58/216 lr:0.000836 t:3.9s
tttg: c59/216 lr:0.000831 t:4.0s
tttg: c60/216 lr:0.000825 t:4.1s
tttg: c61/216 lr:0.000820 t:4.1s
tttg: c62/216 lr:0.000814 t:4.2s
tttg: c63/216 lr:0.000808 t:4.3s
tttg: c64/216 lr:0.000803 t:4.3s
tttg: c65/216 lr:0.000797 t:4.4s
tttg: c66/216 lr:0.000791 t:4.5s
tttg: c67/216 lr:0.000785 t:4.5s
tttg: c68/216 lr:0.000779 t:4.6s
tttg: c69/216 lr:0.000773 t:4.7s
tttg: c70/216 lr:0.000767 t:4.7s
tttg: c71/216 lr:0.000760 t:4.8s
tttg: c72/216 lr:0.000754 t:4.9s
tttg: c73/216 lr:0.000748 t:4.9s
tttg: c74/216 lr:0.000742 t:5.0s
tttg: c75/216 lr:0.000735 t:5.1s
tttg: c76/216 lr:0.000729 t:5.2s
tttg: c77/216 lr:0.000722 t:5.2s
tttg: c78/216 lr:0.000716 t:5.3s
tttg: c79/216 lr:0.000709 t:5.4s
tttg: c80/216 lr:0.000702 t:5.4s
tttg: c81/216 lr:0.000696 t:5.5s
tttg: c82/216 lr:0.000689 t:5.6s
tttg: c83/216 lr:0.000682 t:5.6s
tttg: c84/216 lr:0.000675 t:5.7s
tttg: c85/216 lr:0.000668 t:5.8s
tttg: c86/216 lr:0.000661 t:5.8s
tttg: c87/216 lr:0.000655 t:5.9s
tttg: c88/216 lr:0.000648 t:6.0s
tttg: c89/216 lr:0.000641 t:6.0s
tttg: c90/216 lr:0.000634 t:6.1s
tttg: c91/216 lr:0.000626 t:6.2s
tttg: c92/216 lr:0.000619 t:6.2s
tttg: c93/216 lr:0.000612 t:6.3s
tttg: c94/216 lr:0.000605 t:6.4s
tttg: c95/216 lr:0.000598 t:6.4s
tttg: c96/216 lr:0.000591 t:6.5s
tttg: c97/216 lr:0.000584 t:6.6s
tttg: c98/216 lr:0.000576 t:6.6s
tttg: c99/216 lr:0.000569 t:6.7s
tttg: c100/216 lr:0.000562 t:6.8s
tttg: c101/216 lr:0.000555 t:6.8s
tttg: c102/216 lr:0.000547 t:6.9s
tttg: c103/216 lr:0.000540 t:7.0s
tttg: c104/216 lr:0.000533 t:7.0s
tttg: c105/216 lr:0.000526 t:7.1s
tttg: c106/216 lr:0.000518 t:7.2s
tttg: c107/216 lr:0.000511 t:7.3s
tttg: c108/216 lr:0.000504 t:7.3s
tttg: c109/216 lr:0.000496 t:7.4s
tttg: c110/216 lr:0.000489 t:7.5s
tttg: c111/216 lr:0.000482 t:7.5s
tttg: c112/216 lr:0.000474 t:7.6s
tttg: c113/216 lr:0.000467 t:7.7s
tttg: c114/216 lr:0.000460 t:7.7s
tttg: c115/216 lr:0.000453 t:7.8s
tttg: c116/216 lr:0.000445 t:7.9s
tttg: c117/216 lr:0.000438 t:7.9s
tttg: c118/216 lr:0.000431 t:8.0s
tttg: c119/216 lr:0.000424 t:8.1s
tttg: c120/216 lr:0.000416 t:8.1s
tttg: c121/216 lr:0.000409 t:8.2s
tttg: c122/216 lr:0.000402 t:8.3s
tttg: c123/216 lr:0.000395 t:8.3s
