====================================================================================================
Hyperparameters:
  adam_eps: 1e-08
tttg: c33/250 lr:0.000960 t:2.3s
tttg: c34/250 lr:0.000957 t:2.3s
tttg: c35/250 lr:0.000955 t:2.4s
tttg: c36/250 lr:0.000952 t:2.5s
tttg: c37/250 lr:0.000949 t:2.5s
tttg: c38/250 lr:0.000947 t:2.6s
tttg: c39/250 lr:0.000944 t:2.7s
tttg: c40/250 lr:0.000941 t:2.7s
tttg: c41/250 lr:0.000938 t:2.8s
tttg: c42/250 lr:0.000935 t:2.9s
tttg: c43/250 lr:0.000931 t:2.9s
tttg: c44/250 lr:0.000928 t:3.0s
tttg: c45/250 lr:0.000925 t:3.1s
tttg: c46/250 lr:0.000922 t:3.1s
tttg: c47/250 lr:0.000918 t:3.2s
tttg: c48/250 lr:0.000915 t:3.3s
tttg: c49/250 lr:0.000911 t:3.4s
tttg: c50/250 lr:0.000907 t:3.4s
tttg: c51/250 lr:0.000904 t:3.5s
tttg: c52/250 lr:0.000900 t:3.6s
tttg: c53/250 lr:0.000896 t:3.6s
tttg: c54/250 lr:0.000892 t:3.7s
tttg: c55/250 lr:0.000888 t:3.8s
tttg: c56/250 lr:0.000884 t:3.8s
tttg: c57/250 lr:0.000880 t:3.9s
tttg: c58/250 lr:0.000876 t:4.0s
tttg: c59/250 lr:0.000872 t:4.0s
tttg: c60/250 lr:0.000868 t:4.1s
tttg: c61/250 lr:0.000863 t:4.2s
tttg: c62/250 lr:0.000859 t:4.2s
tttg: c63/250 lr:0.000855 t:4.3s
tttg: c64/250 lr:0.000850 t:4.4s
tttg: c65/250 lr:0.000846 t:4.4s
tttg: c66/250 lr:0.000841 t:4.5s
tttg: c67/250 lr:0.000836 t:4.6s
tttg: c68/250 lr:0.000832 t:4.6s
tttg: c69/250 lr:0.000827 t:4.7s
tttg: c70/250 lr:0.000822 t:4.8s
tttg: c71/250 lr:0.000817 t:4.9s
tttg: c72/250 lr:0.000812 t:4.9s
tttg: c73/250 lr:0.000807 t:5.0s
tttg: c74/250 lr:0.000803 t:5.1s
tttg: c75/250 lr:0.000797 t:5.2s
tttg: c76/250 lr:0.000792 t:5.2s
tttg: c77/250 lr:0.000787 t:5.3s
tttg: c78/250 lr:0.000782 t:5.4s
tttg: c79/250 lr:0.000777 t:5.5s
tttg: c80/250 lr:0.000772 t:5.5s
tttg: c81/250 lr:0.000766 t:5.6s
tttg: c82/250 lr:0.000761 t:5.7s
tttg: c83/250 lr:0.000755 t:5.7s
tttg: c84/250 lr:0.000750 t:5.8s
tttg: c85/250 lr:0.000745 t:5.9s
tttg: c86/250 lr:0.000739 t:6.0s
tttg: c87/250 lr:0.000733 t:6.0s
tttg: c88/250 lr:0.000728 t:6.1s
tttg: c89/250 lr:0.000722 t:6.2s
tttg: c90/250 lr:0.000717 t:6.3s
tttg: c91/250 lr:0.000711 t:6.3s
tttg: c92/250 lr:0.000705 t:6.4s
tttg: c93/250 lr:0.000699 t:6.5s
tttg: c94/250 lr:0.000694 t:6.6s
tttg: c95/250 lr:0.000688 t:6.6s
tttg: c96/250 lr:0.000682 t:6.7s
tttg: c97/250 lr:0.000676 t:6.8s
tttg: c98/250 lr:0.000670 t:6.9s
tttg: c99/250 lr:0.000664 t:6.9s
tttg: c100/250 lr:0.000658 t:7.0s
tttg: c101/250 lr:0.000652 t:7.1s
tttg: c102/250 lr:0.000646 t:7.1s
tttg: c103/250 lr:0.000640 t:7.2s
tttg: c104/250 lr:0.000634 t:7.3s
tttg: c105/250 lr:0.000628 t:7.4s
tttg: c106/250 lr:0.000622 t:7.4s
tttg: c107/250 lr:0.000616 t:7.5s
tttg: c108/250 lr:0.000610 t:7.6s
tttg: c109/250 lr:0.000603 t:7.7s
tttg: c110/250 lr:0.000597 t:7.7s
tttg: c111/250 lr:0.000591 t:7.8s
tttg: c112/250 lr:0.000585 t:7.9s
tttg: c113/250 lr:0.000579 t:8.0s
tttg: c114/250 lr:0.000572 t:8.0s
tttg: c115/250 lr:0.000566 t:8.1s
tttg: c116/250 lr:0.000560 t:8.2s
tttg: c117/250 lr:0.000554 t:8.3s
tttg: c118/250 lr:0.000547 t:8.3s
tttg: c119/250 lr:0.000541 t:8.4s
tttg: c120/250 lr:0.000535 t:8.5s
tttg: c121/250 lr:0.000528 t:8.5s
tttg: c122/250 lr:0.000522 t:8.6s
tttg: c123/250 lr:0.000516 t:8.7s
tttg: c124/250 lr:0.000509 t:8.8s
tttg: c125/250 lr:0.000503 t:8.8s
tttg: c126/250 lr:0.000497 t:8.9s
tttg: c127/250 lr:0.000491 t:9.0s
tttg: c128/250 lr:0.000484 t:9.1s
tttg: c129/250 lr:0.000478 t:9.1s
tttg: c130/250 lr:0.000472 t:9.2s
tttg: c131/250 lr:0.000465 t:9.3s
tttg: c132/250 lr:0.000459 t:9.4s
tttg: c133/250 lr:0.000453 t:9.4s
tttg: c134/250 lr:0.000446 t:9.5s
tttg: c135/250 lr:0.000440 t:9.6s
tttg: c136/250 lr:0.000434 t:9.7s
tttg: c137/250 lr:0.000428 t:9.7s
tttg: c138/250 lr:0.000421 t:9.8s
tttg: c139/250 lr:0.000415 t:9.9s
tttg: c140/250 lr:0.000409 t:9.9s
tttg: c141/250 lr:0.000403 t:10.0s
tttg: c142/250 lr:0.000397 t:10.1s
tttg: c143/250 lr:0.000390 t:10.2s
tttg: c144/250 lr:0.000384 t:10.2s
tttg: c145/250 lr:0.000378 t:10.3s
tttg: c146/250 lr:0.000372 t:10.4s
tttg: c147/250 lr:0.000366 t:10.5s
tttg: c148/250 lr:0.000360 t:10.5s
tttg: c149/250 lr:0.000354 t:10.6s
tttg: c150/250 lr:0.000348 t:10.7s
tttg: c151/250 lr:0.000342 t:10.8s
tttg: c152/250 lr:0.000336 t:10.8s
tttg: c153/250 lr:0.000330 t:10.9s
tttg: c154/250 lr:0.000324 t:11.0s
tttg: c155/250 lr:0.000318 t:11.1s
tttg: c156/250 lr:0.000312 t:11.1s
tttg: c157/250 lr:0.000306 t:11.2s
tttg: c158/250 lr:0.000301 t:11.3s
tttg: c159/250 lr:0.000295 t:11.4s
tttg: c160/250 lr:0.000289 t:11.4s
tttg: c161/250 lr:0.000283 t:11.5s
tttg: c162/250 lr:0.000278 t:11.6s
tttg: c163/250 lr:0.000272 t:11.7s
tttg: c164/250 lr:0.000267 t:11.7s
tttg: c165/250 lr:0.000261 t:11.8s
tttg: c166/250 lr:0.000255 t:11.9s
tttg: c167/250 lr:0.000250 t:12.0s
tttg: c168/250 lr:0.000245 t:12.0s
tttg: c169/250 lr:0.000239 t:12.1s
tttg: c170/250 lr:0.000234 t:12.2s
tttg: c171/250 lr:0.000228 t:12.3s
tttg: c172/250 lr:0.000223 t:12.3s
tttg: c173/250 lr:0.000218 t:12.4s
tttg: c174/250 lr:0.000213 t:12.5s
tttg: c175/250 lr:0.000208 t:12.5s
tttg: c176/250 lr:0.000203 t:12.6s
tttg: c177/250 lr:0.000197 t:12.7s
tttg: c178/250 lr:0.000193 t:12.8s
tttg: c179/250 lr:0.000188 t:12.8s
tttg: c180/250 lr:0.000183 t:12.9s
tttg: c181/250 lr:0.000178 t:13.0s
tttg: c182/250 lr:0.000173 t:13.1s
tttg: c183/250 lr:0.000168 t:13.2s
tttg: c184/250 lr:0.000164 t:13.2s
tttg: c185/250 lr:0.000159 t:13.3s
tttg: c186/250 lr:0.000154 t:13.4s
tttg: c187/250 lr:0.000150 t:13.5s
tttg: c188/250 lr:0.000145 t:13.5s
tttg: c189/250 lr:0.000141 t:13.6s
tttg: c190/250 lr:0.000137 t:13.7s
tttg: c191/250 lr:0.000132 t:13.8s
tttg: c192/250 lr:0.000128 t:13.8s
tttg: c193/250 lr:0.000124 t:13.9s
tttg: c194/250 lr:0.000120 t:14.0s
tttg: c195/250 lr:0.000116 t:14.1s
tttg: c196/250 lr:0.000112 t:14.1s
tttg: c197/250 lr:0.000108 t:14.2s
tttg: c198/250 lr:0.000104 t:14.3s
tttg: c199/250 lr:0.000100 t:14.4s
tttg: c200/250 lr:0.000096 t:14.4s
tttg: c201/250 lr:0.000093 t:14.5s
tttg: c202/250 lr:0.000089 t:14.6s
tttg: c203/250 lr:0.000085 t:14.7s
tttg: c204/250 lr:0.000082 t:14.7s
tttg: c205/250 lr:0.000078 t:14.8s
tttg: c206/250 lr:0.000075 t:14.9s
tttg: c207/250 lr:0.000072 t:15.0s
tttg: c208/250 lr:0.000069 t:15.0s
tttg: c209/250 lr:0.000065 t:15.1s
tttg: c210/250 lr:0.000062 t:15.2s
tttg: c211/250 lr:0.000059 t:15.3s
tttg: c212/250 lr:0.000056 t:15.3s
tttg: c213/250 lr:0.000053 t:15.4s
tttg: c214/250 lr:0.000051 t:15.5s
tttg: c215/250 lr:0.000048 t:15.6s
tttg: c216/250 lr:0.000045 t:15.6s
tttg: c217/250 lr:0.000043 t:15.7s
tttg: c218/250 lr:0.000040 t:15.8s
tttg: c219/250 lr:0.000038 t:15.8s
tttg: c220/250 lr:0.000035 t:15.9s
tttg: c221/250 lr:0.000033 t:16.0s
tttg: c222/250 lr:0.000031 t:16.1s
tttg: c223/250 lr:0.000029 t:16.1s
tttg: c224/250 lr:0.000027 t:16.2s
tttg: c225/250 lr:0.000025 t:16.3s
tttg: c226/250 lr:0.000023 t:16.4s
tttg: c227/250 lr:0.000021 t:16.4s
tttg: c228/250 lr:0.000019 t:16.5s
tttg: c229/250 lr:0.000017 t:16.6s
tttg: c230/250 lr:0.000016 t:16.7s
tttg: c231/250 lr:0.000014 t:16.7s
tttg: c232/250 lr:0.000013 t:16.8s
tttg: c233/250 lr:0.000011 t:16.9s
tttg: c234/250 lr:0.000010 t:17.0s
tttg: c235/250 lr:0.000009 t:17.0s
tttg: c236/250 lr:0.000008 t:17.1s
tttg: c237/250 lr:0.000007 t:17.2s
tttg: c238/250 lr:0.000006 t:17.3s
tttg: c239/250 lr:0.000005 t:17.3s
tttg: c240/250 lr:0.000004 t:17.4s
tttg: c241/250 lr:0.000003 t:17.5s
tttg: c242/250 lr:0.000003 t:17.6s
tttg: c243/250 lr:0.000002 t:17.6s
tttg: c244/250 lr:0.000001 t:17.7s
tttg: c245/250 lr:0.000001 t:17.8s
tttg: c246/250 lr:0.000001 t:17.9s
tttg: c247/250 lr:0.000000 t:17.9s
tttg: c248/250 lr:0.000000 t:18.0s
tttg: c249/250 lr:0.000000 t:18.1s
ttpr: phase:3/3 t:345.8s
ttp: b737/782 bl:2.3204 bb:1.0432 rl:2.2804 rb:1.0533 dl:2550-2583 gd:1
ttp: b734/782 bl:2.2683 bb:1.0319 rl:2.2795 rb:1.0517 dl:2469-2495 gd:1
ttp: b721/782 bl:2.3122 bb:1.0268 rl:2.2815 rb:1.0501 dl:2144-2163 gd:1
ttp: b714/782 bl:2.3105 bb:1.0234 rl:2.2831 rb:1.0486 dl:2018-2035 gd:1
ttp: b707/782 bl:2.3614 bb:1.0494 rl:2.2869 rb:1.0486 dl:1910-1923 gd:1
ttp: b698/782 bl:2.2533 bb:1.0314 rl:2.2854 rb:1.0479 dl:1803-1814 gd:1
ttp: b691/782 bl:2.4525 bb:1.0677 rl:2.2923 rb:1.0487 dl:1725-1737 gd:1
ttp: b682/782 bl:2.3467 bb:1.0590 rl:2.2943 rb:1.0491 dl:1638-1646 gd:1
ttp: b675/782 bl:2.3665 bb:1.0583 rl:2.2968 rb:1.0494 dl:1578-1586 gd:1
ttp: b666/782 bl:2.4138 bb:1.0655 rl:2.3005 rb:1.0500 dl:1507-1514 gd:1
ttp: b659/782 bl:2.3119 bb:1.0433 rl:2.3009 rb:1.0498 dl:1459-1466 gd:1
ttp: b651/782 bl:2.3992 bb:1.0485 rl:2.3037 rb:1.0497 dl:1406-1411 gd:1
ttp: b643/782 bl:2.3609 bb:1.0281 rl:2.3052 rb:1.0491 dl:1356-1362 gd:1
ttp: b635/782 bl:2.3473 bb:1.0593 rl:2.3062 rb:1.0494 dl:1308-1314 gd:1
ttp: b627/782 bl:2.3786 bb:1.0709 rl:2.3079 rb:1.0499 dl:1266-1271 gd:1
ttp: b620/782 bl:2.3477 bb:1.0575 rl:2.3088 rb:1.0501 dl:1226-1231 gd:1
ttp: b612/782 bl:2.2400 bb:1.0148 rl:2.3074 rb:1.0493 dl:1186-1190 gd:1
ttp: b604/782 bl:2.3848 bb:1.0468 rl:2.3089 rb:1.0493 dl:1150-1154 gd:1
ttp: b595/782 bl:2.3538 bb:1.0625 rl:2.3098 rb:1.0495 dl:1110-1115 gd:1
ttp: b587/782 bl:2.4104 bb:1.0697 rl:2.3116 rb:1.0499 dl:1077-1081 gd:1
ttp: b579/782 bl:2.3483 bb:1.0379 rl:2.3122 rb:1.0497 dl:1044-1048 gd:1
ttp: b572/782 bl:2.3169 bb:1.0420 rl:2.3123 rb:1.0495 dl:1017-1021 gd:1
ttp: b564/782 bl:2.2878 bb:1.0180 rl:2.3119 rb:1.0490 dl:990-993 gd:1
ttp: b556/782 bl:2.3818 bb:1.0708 rl:2.3130 rb:1.0494 dl:961-965 gd:1
ttp: b547/782 bl:2.3363 bb:1.0501 rl:2.3133 rb:1.0494 dl:934-937 gd:1
ttp: b540/782 bl:2.3587 bb:1.0774 rl:2.3139 rb:1.0498 dl:912-915 gd:1
ttp: b532/782 bl:2.3942 bb:1.0693 rl:2.3150 rb:1.0500 dl:887-889 gd:1
ttp: b524/782 bl:2.3752 bb:1.0671 rl:2.3158 rb:1.0503 dl:863-866 gd:1
ttp: b515/782 bl:2.3483 bb:1.0457 rl:2.3162 rb:1.0502 dl:838-841 gd:1
ttp: b507/782 bl:2.3004 bb:1.0300 rl:2.3160 rb:1.0500 dl:814-817 gd:1
ttp: b502/782 bl:2.3211 bb:1.0285 rl:2.3160 rb:1.0497 dl:802-804 gd:1
ttp: b494/782 bl:2.3226 bb:1.0586 rl:2.3161 rb:1.0498 dl:780-783 gd:1
ttp: b486/782 bl:2.4095 bb:1.0826 rl:2.3171 rb:1.0502 dl:761-764 gd:1
ttp: b478/782 bl:2.3375 bb:1.0763 rl:2.3173 rb:1.0504 dl:742-744 gd:1
ttp: b470/782 bl:2.3572 bb:1.0609 rl:2.3177 rb:1.0505 dl:724-726 gd:1
ttp: b462/782 bl:2.3367 bb:1.0372 rl:2.3179 rb:1.0504 dl:706-708 gd:1
ttp: b454/782 bl:2.3877 bb:1.0845 rl:2.3186 rb:1.0507 dl:689-691 gd:1
ttp: b446/782 bl:2.3024 bb:1.0822 rl:2.3184 rb:1.0510 dl:672-674 gd:1
ttp: b436/782 bl:2.2752 bb:1.0509 rl:2.3180 rb:1.0510 dl:651-653 gd:1
ttp: b428/782 bl:2.3126 bb:1.0538 rl:2.3180 rb:1.0510 dl:636-638 gd:1
ttp: b420/782 bl:2.3615 bb:1.0542 rl:2.3183 rb:1.0510 dl:620-622 gd:1
ttp: b414/782 bl:2.2080 bb:1.0109 rl:2.3175 rb:1.0507 dl:609-611 gd:1
ttp: b406/782 bl:2.3189 bb:1.0679 rl:2.3175 rb:1.0508 dl:593-595 gd:1
ttp: b398/782 bl:2.2517 bb:1.0055 rl:2.3170 rb:1.0505 dl:579-581 gd:1
ttp: b390/782 bl:2.3496 bb:1.0586 rl:2.3172 rb:1.0506 dl:564-566 gd:1
ttp: b382/782 bl:2.2986 bb:1.0860 rl:2.3171 rb:1.0508 dl:550-552 gd:1
ttp: b374/782 bl:2.3039 bb:1.0386 rl:2.3170 rb:1.0507 dl:537-538 gd:1
ttp: b366/782 bl:2.3410 bb:1.0725 rl:2.3172 rb:1.0509 dl:524-525 gd:1
ttp: b359/782 bl:2.2504 bb:1.0334 rl:2.3167 rb:1.0508 dl:512-513 gd:1
ttp: b351/782 bl:2.3618 bb:1.0812 rl:2.3170 rb:1.0509 dl:498-499 gd:1
ttp: b344/782 bl:2.3839 bb:1.0624 rl:2.3174 rb:1.0510 dl:488-489 gd:1
ttp: b337/782 bl:2.3163 bb:1.0541 rl:2.3174 rb:1.0510 dl:477-478 gd:1
ttp: b329/782 bl:2.2928 bb:1.0864 rl:2.3173 rb:1.0512 dl:465-466 gd:1
ttp: b321/782 bl:2.3603 bb:1.0775 rl:2.3175 rb:1.0514 dl:453-455 gd:1
ttp: b313/782 bl:2.2957 bb:1.0817 rl:2.3174 rb:1.0515 dl:440-442 gd:1
ttp: b305/782 bl:2.3409 bb:1.0881 rl:2.3175 rb:1.0517 dl:429-430 gd:1
ttp: b297/782 bl:2.4063 bb:1.0872 rl:2.3179 rb:1.0519 dl:417-418 gd:1
ttp: b289/782 bl:2.3246 bb:1.0811 rl:2.3180 rb:1.0520 dl:405-406 gd:1
ttp: b281/782 bl:2.3028 bb:1.0917 rl:2.3179 rb:1.0522 dl:394-395 gd:1
ttp: b273/782 bl:2.3317 bb:1.0748 rl:2.3180 rb:1.0523 dl:383-384 gd:1
ttp: b265/782 bl:2.3717 bb:1.1035 rl:2.3182 rb:1.0525 dl:372-374 gd:1
ttp: b257/782 bl:2.4452 bb:1.1123 rl:2.3187 rb:1.0527 dl:362-364 gd:1
ttp: b250/782 bl:2.3203 bb:1.0758 rl:2.3187 rb:1.0528 dl:354-355 gd:1
ttp: b242/782 bl:2.3873 bb:1.1051 rl:2.3190 rb:1.0530 dl:344-345 gd:1
ttp: b234/782 bl:2.4193 bb:1.1464 rl:2.3194 rb:1.0534 dl:334-335 gd:1
ttp: b228/782 bl:2.3342 bb:1.0867 rl:2.3194 rb:1.0535 dl:327-328 gd:1
ttp: b220/782 bl:2.4178 bb:1.1440 rl:2.3198 rb:1.0538 dl:317-318 gd:1
ttp: b212/782 bl:2.3688 bb:1.0813 rl:2.3200 rb:1.0539 dl:308-309 gd:1
ttp: b204/782 bl:2.4614 bb:1.1549 rl:2.3204 rb:1.0542 dl:300-301 gd:1
ttp: b196/782 bl:2.4585 bb:1.1219 rl:2.3209 rb:1.0544 dl:291-292 gd:1
ttp: b188/782 bl:2.3463 bb:1.1017 rl:2.3210 rb:1.0546 dl:282-283 gd:1
ttp: b180/782 bl:2.4284 bb:1.1126 rl:2.3213 rb:1.0548 dl:274-275 gd:1
ttp: b172/782 bl:2.5269 bb:1.1585 rl:2.3219 rb:1.0551 dl:266-267 gd:1
ttp: b164/782 bl:2.4396 bb:1.1541 rl:2.3222 rb:1.0553 dl:259-260 gd:1
ttp: b157/782 bl:2.3654 bb:1.1329 rl:2.3224 rb:1.0555 dl:252-253 gd:1
ttp: b150/782 bl:2.3278 bb:1.1053 rl:2.3224 rb:1.0557 dl:245-246 gd:1
ttp: b142/782 bl:2.3970 bb:1.1157 rl:2.3226 rb:1.0558 dl:237-238 gd:1
ttp: b134/782 bl:2.4290 bb:1.1391 rl:2.3228 rb:1.0560 dl:230-231 gd:1
ttp: b128/782 bl:2.3986 bb:1.1593 rl:2.3230 rb:1.0563 dl:224-225 gd:1
ttp: b120/782 bl:2.3927 bb:1.1118 rl:2.3232 rb:1.0564 dl:217-218 gd:1
ttp: b111/782 bl:2.4138 bb:1.1770 rl:2.3234 rb:1.0566 dl:208-210 gd:1
ttp: b102/782 bl:2.5901 bb:1.2005 rl:2.3240 rb:1.0569 dl:201-202 gd:1
ttp: b95/782 bl:2.3253 bb:1.1368 rl:2.3240 rb:1.0571 dl:194-195 gd:1
ttp: b87/782 bl:2.4653 bb:1.1766 rl:2.3243 rb:1.0573 dl:187-188 gd:1
ttp: b80/782 bl:2.4647 bb:1.1488 rl:2.3245 rb:1.0575 dl:181-182 gd:1
ttp: b72/782 bl:2.3774 bb:1.1508 rl:2.3246 rb:1.0577 dl:173-174 gd:1
ttp: b66/782 bl:2.6389 bb:1.2349 rl:2.3252 rb:1.0580 dl:169-169 gd:1
ttp: b56/782 bl:2.5503 bb:1.2224 rl:2.3256 rb:1.0582 dl:159-160 gd:1
ttp: b49/782 bl:2.4625 bb:1.1710 rl:2.3258 rb:1.0584 dl:152-153 gd:1
ttp: b41/782 bl:2.5395 bb:1.2176 rl:2.3261 rb:1.0587 dl:144-145 gd:1
ttp: b38/782 bl:2.6151 bb:1.1994 rl:2.3266 rb:1.0589 dl:141-142 gd:1
ttp: b31/782 bl:2.4449 bb:1.1598 rl:2.3267 rb:1.0590 dl:134-135 gd:1
ttp: b23/782 bl:2.6085 bb:1.2251 rl:2.3271 rb:1.0592 dl:126-127 gd:1
ttp: b16/782 bl:2.6308 bb:1.2606 rl:2.3275 rb:1.0594 dl:117-118 gd:1
ttp: b8/782 bl:2.7973 bb:1.2984 rl:2.3280 rb:1.0597 dl:103-105 gd:1
ttp: b1/782 bl:2.8513 bb:1.1869 rl:2.3284 rb:1.0598 dl:27-83 gd:1
quantized_ttt_phased val_loss:2.32440578 val_bpb:1.06216273 eval_time:451250ms
total_eval_time:451.2s
