====================================================================================================
Hyperparameters:
  adam_eps: 1e-08
tttg: c102/250 lr:0.000646 t:7.0s
tttg: c103/250 lr:0.000640 t:7.1s
tttg: c104/250 lr:0.000634 t:7.1s
tttg: c105/250 lr:0.000628 t:7.2s
tttg: c106/250 lr:0.000622 t:7.3s
tttg: c107/250 lr:0.000616 t:7.3s
tttg: c108/250 lr:0.000610 t:7.4s
tttg: c109/250 lr:0.000603 t:7.5s
tttg: c110/250 lr:0.000597 t:7.6s
tttg: c111/250 lr:0.000591 t:7.6s
tttg: c112/250 lr:0.000585 t:7.7s
tttg: c113/250 lr:0.000579 t:7.8s
tttg: c114/250 lr:0.000572 t:7.8s
tttg: c115/250 lr:0.000566 t:7.9s
tttg: c116/250 lr:0.000560 t:8.0s
tttg: c117/250 lr:0.000554 t:8.0s
tttg: c118/250 lr:0.000547 t:8.1s
tttg: c119/250 lr:0.000541 t:8.2s
tttg: c120/250 lr:0.000535 t:8.2s
tttg: c121/250 lr:0.000528 t:8.3s
tttg: c122/250 lr:0.000522 t:8.4s
tttg: c123/250 lr:0.000516 t:8.4s
tttg: c124/250 lr:0.000509 t:8.5s
tttg: c125/250 lr:0.000503 t:8.6s
tttg: c126/250 lr:0.000497 t:8.7s
tttg: c127/250 lr:0.000491 t:8.7s
tttg: c128/250 lr:0.000484 t:8.8s
tttg: c129/250 lr:0.000478 t:8.9s
tttg: c130/250 lr:0.000472 t:8.9s
tttg: c131/250 lr:0.000465 t:9.0s
tttg: c132/250 lr:0.000459 t:9.1s
tttg: c133/250 lr:0.000453 t:9.1s
tttg: c134/250 lr:0.000446 t:9.2s
tttg: c135/250 lr:0.000440 t:9.3s
tttg: c136/250 lr:0.000434 t:9.3s
tttg: c137/250 lr:0.000428 t:9.4s
tttg: c138/250 lr:0.000421 t:9.5s
tttg: c139/250 lr:0.000415 t:9.5s
tttg: c140/250 lr:0.000409 t:9.6s
tttg: c141/250 lr:0.000403 t:9.7s
tttg: c142/250 lr:0.000397 t:9.8s
tttg: c143/250 lr:0.000390 t:9.8s
tttg: c144/250 lr:0.000384 t:9.9s
tttg: c145/250 lr:0.000378 t:10.0s
tttg: c146/250 lr:0.000372 t:10.0s
tttg: c147/250 lr:0.000366 t:10.1s
tttg: c148/250 lr:0.000360 t:10.2s
tttg: c149/250 lr:0.000354 t:10.2s
tttg: c150/250 lr:0.000348 t:10.3s
tttg: c151/250 lr:0.000342 t:10.4s
tttg: c152/250 lr:0.000336 t:10.4s
tttg: c153/250 lr:0.000330 t:10.5s
tttg: c154/250 lr:0.000324 t:10.6s
tttg: c155/250 lr:0.000318 t:10.7s
tttg: c156/250 lr:0.000312 t:10.7s
tttg: c157/250 lr:0.000306 t:10.8s
tttg: c158/250 lr:0.000301 t:10.9s
tttg: c159/250 lr:0.000295 t:10.9s
tttg: c160/250 lr:0.000289 t:11.0s
tttg: c161/250 lr:0.000283 t:11.1s
tttg: c162/250 lr:0.000278 t:11.1s
tttg: c163/250 lr:0.000272 t:11.2s
tttg: c164/250 lr:0.000267 t:11.3s
tttg: c165/250 lr:0.000261 t:11.3s
tttg: c166/250 lr:0.000255 t:11.4s
tttg: c167/250 lr:0.000250 t:11.5s
tttg: c168/250 lr:0.000245 t:11.5s
tttg: c169/250 lr:0.000239 t:11.6s
tttg: c170/250 lr:0.000234 t:11.7s
tttg: c171/250 lr:0.000228 t:11.7s
tttg: c172/250 lr:0.000223 t:11.8s
tttg: c173/250 lr:0.000218 t:11.9s
tttg: c174/250 lr:0.000213 t:11.9s
tttg: c175/250 lr:0.000208 t:12.0s
tttg: c176/250 lr:0.000203 t:12.1s
tttg: c177/250 lr:0.000197 t:12.2s
tttg: c178/250 lr:0.000193 t:12.2s
tttg: c179/250 lr:0.000188 t:12.3s
tttg: c180/250 lr:0.000183 t:12.4s
tttg: c181/250 lr:0.000178 t:12.4s
tttg: c182/250 lr:0.000173 t:12.5s
tttg: c183/250 lr:0.000168 t:12.6s
tttg: c184/250 lr:0.000164 t:12.6s
tttg: c185/250 lr:0.000159 t:12.7s
tttg: c186/250 lr:0.000154 t:12.8s
tttg: c187/250 lr:0.000150 t:12.8s
tttg: c188/250 lr:0.000145 t:12.9s
tttg: c189/250 lr:0.000141 t:13.0s
tttg: c190/250 lr:0.000137 t:13.0s
tttg: c191/250 lr:0.000132 t:13.1s
tttg: c192/250 lr:0.000128 t:13.2s
tttg: c193/250 lr:0.000124 t:13.2s
tttg: c194/250 lr:0.000120 t:13.3s
tttg: c195/250 lr:0.000116 t:13.4s
tttg: c196/250 lr:0.000112 t:13.4s
tttg: c197/250 lr:0.000108 t:13.5s
tttg: c198/250 lr:0.000104 t:13.6s
tttg: c199/250 lr:0.000100 t:13.7s
tttg: c200/250 lr:0.000096 t:13.7s
tttg: c201/250 lr:0.000093 t:13.8s
tttg: c202/250 lr:0.000089 t:13.9s
tttg: c203/250 lr:0.000085 t:13.9s
tttg: c204/250 lr:0.000082 t:14.0s
tttg: c205/250 lr:0.000078 t:14.1s
tttg: c206/250 lr:0.000075 t:14.1s
tttg: c207/250 lr:0.000072 t:14.2s
tttg: c208/250 lr:0.000069 t:14.3s
tttg: c209/250 lr:0.000065 t:14.3s
tttg: c210/250 lr:0.000062 t:14.4s
tttg: c211/250 lr:0.000059 t:14.5s
tttg: c212/250 lr:0.000056 t:14.6s
tttg: c213/250 lr:0.000053 t:14.6s
tttg: c214/250 lr:0.000051 t:14.7s
tttg: c215/250 lr:0.000048 t:14.8s
tttg: c216/250 lr:0.000045 t:14.8s
tttg: c217/250 lr:0.000043 t:14.9s
tttg: c218/250 lr:0.000040 t:15.0s
tttg: c219/250 lr:0.000038 t:15.0s
tttg: c220/250 lr:0.000035 t:15.1s
tttg: c221/250 lr:0.000033 t:15.2s
tttg: c222/250 lr:0.000031 t:15.2s
tttg: c223/250 lr:0.000029 t:15.3s
tttg: c224/250 lr:0.000027 t:15.4s
tttg: c225/250 lr:0.000025 t:15.4s
tttg: c226/250 lr:0.000023 t:15.5s
tttg: c227/250 lr:0.000021 t:15.6s
tttg: c228/250 lr:0.000019 t:15.6s
tttg: c229/250 lr:0.000017 t:15.7s
tttg: c230/250 lr:0.000016 t:15.8s
tttg: c231/250 lr:0.000014 t:15.9s
tttg: c232/250 lr:0.000013 t:15.9s
tttg: c233/250 lr:0.000011 t:16.0s
tttg: c234/250 lr:0.000010 t:16.1s
tttg: c235/250 lr:0.000009 t:16.1s
tttg: c236/250 lr:0.000008 t:16.2s
tttg: c237/250 lr:0.000007 t:16.3s
tttg: c238/250 lr:0.000006 t:16.3s
tttg: c239/250 lr:0.000005 t:16.4s
tttg: c240/250 lr:0.000004 t:16.5s
tttg: c241/250 lr:0.000003 t:16.5s
tttg: c242/250 lr:0.000003 t:16.6s
tttg: c243/250 lr:0.000002 t:16.7s
tttg: c244/250 lr:0.000001 t:16.7s
tttg: c245/250 lr:0.000001 t:16.8s
tttg: c246/250 lr:0.000001 t:16.9s
tttg: c247/250 lr:0.000000 t:16.9s
tttg: c248/250 lr:0.000000 t:17.0s
tttg: c249/250 lr:0.000000 t:17.1s
ttpr: phase:3/3 t:340.4s
ttp: b742/782 bl:2.3318 bb:1.0498 rl:2.3033 rb:1.0714 dl:2730-2762 gd:1
ttp: b730/782 bl:2.2805 bb:1.0022 rl:2.3016 rb:1.0660 dl:2352-2376 gd:1
ttp: b721/782 bl:2.3159 bb:1.0284 rl:2.3025 rb:1.0635 dl:2144-2163 gd:1
ttp: b714/782 bl:2.3122 bb:1.0242 rl:2.3031 rb:1.0612 dl:2018-2035 gd:1
ttp: b709/782 bl:2.4525 bb:1.0970 rl:2.3107 rb:1.0631 dl:1937-1952 gd:1
ttp: b702/782 bl:2.4358 bb:1.0854 rl:2.3165 rb:1.0642 dl:1847-1858 gd:1
ttp: b691/782 bl:2.4596 bb:1.0708 rl:2.3224 rb:1.0645 dl:1725-1737 gd:1
ttp: b682/782 bl:2.3532 bb:1.0619 rl:2.3236 rb:1.0644 dl:1638-1646 gd:1
ttp: b675/782 bl:2.3700 bb:1.0599 rl:2.3252 rb:1.0642 dl:1578-1586 gd:1
ttp: b666/782 bl:2.4183 bb:1.0674 rl:2.3283 rb:1.0643 dl:1507-1514 gd:1
ttp: b660/782 bl:2.3801 bb:1.0521 rl:2.3299 rb:1.0639 dl:1466-1474 gd:1
ttp: b653/782 bl:2.2984 bb:1.0420 rl:2.3289 rb:1.0633 dl:1419-1425 gd:1
ttp: b645/782 bl:2.3132 bb:1.0350 rl:2.3285 rb:1.0625 dl:1367-1375 gd:1
ttp: b637/782 bl:2.3733 bb:1.0823 rl:2.3297 rb:1.0630 dl:1320-1325 gd:1
ttp: b628/782 bl:2.3292 bb:1.0335 rl:2.3296 rb:1.0623 dl:1271-1276 gd:1
ttp: b620/782 bl:2.3508 bb:1.0589 rl:2.3301 rb:1.0622 dl:1226-1231 gd:1
ttp: b614/782 bl:2.3240 bb:1.0559 rl:2.3300 rb:1.0621 dl:1195-1200 gd:1
ttp: b607/782 bl:2.3600 bb:1.0557 rl:2.3306 rb:1.0620 dl:1164-1168 gd:1
ttp: b598/782 bl:2.3602 bb:1.0675 rl:2.3312 rb:1.0621 dl:1124-1129 gd:1
ttp: b590/782 bl:2.3198 bb:1.0629 rl:2.3310 rb:1.0621 dl:1089-1093 gd:1
ttp: b582/782 bl:2.3531 bb:1.0336 rl:2.3314 rb:1.0616 dl:1056-1060 gd:1
ttp: b570/782 bl:2.3613 bb:1.0576 rl:2.3319 rb:1.0615 dl:1010-1014 gd:1
ttp: b563/782 bl:2.2731 bb:1.0215 rl:2.3309 rb:1.0608 dl:987-990 gd:1
ttp: b557/782 bl:2.3479 bb:1.0546 rl:2.3312 rb:1.0608 dl:965-968 gd:1
ttp: b547/782 bl:2.3441 bb:1.0536 rl:2.3314 rb:1.0606 dl:934-937 gd:1
ttp: b539/782 bl:2.3459 bb:1.0399 rl:2.3316 rb:1.0603 dl:909-912 gd:1
ttp: b535/782 bl:2.3832 bb:1.0336 rl:2.3323 rb:1.0600 dl:896-899 gd:1
ttp: b527/782 bl:2.3507 bb:1.0317 rl:2.3325 rb:1.0596 dl:872-875 gd:1
ttp: b519/782 bl:2.3007 bb:1.0437 rl:2.3321 rb:1.0594 dl:850-852 gd:1
ttp: b511/782 bl:2.3934 bb:1.0529 rl:2.3329 rb:1.0593 dl:826-829 gd:1
ttp: b503/782 bl:2.3543 bb:1.0666 rl:2.3331 rb:1.0594 dl:804-807 gd:1
ttp: b495/782 bl:2.3185 bb:1.0356 rl:2.3329 rb:1.0591 dl:783-785 gd:1
ttp: b487/782 bl:2.2861 bb:1.0704 rl:2.3324 rb:1.0592 dl:764-766 gd:1
ttp: b479/782 bl:2.4182 bb:1.0866 rl:2.3333 rb:1.0595 dl:744-747 gd:1
ttp: b471/782 bl:2.4105 bb:1.0883 rl:2.3341 rb:1.0598 dl:726-728 gd:1
ttp: b462/782 bl:2.3424 bb:1.0397 rl:2.3342 rb:1.0596 dl:706-708 gd:1
ttp: b454/782 bl:2.3953 bb:1.0879 rl:2.3348 rb:1.0599 dl:689-691 gd:1
ttp: b446/782 bl:2.3076 bb:1.0847 rl:2.3345 rb:1.0601 dl:672-674 gd:1
ttp: b437/782 bl:2.3043 bb:1.0603 rl:2.3343 rb:1.0601 dl:653-655 gd:1
ttp: b429/782 bl:2.2518 bb:1.0270 rl:2.3336 rb:1.0598 dl:638-640 gd:1
ttp: b421/782 bl:2.3005 bb:1.0072 rl:2.3333 rb:1.0594 dl:622-624 gd:1
ttp: b414/782 bl:2.2110 bb:1.0123 rl:2.3323 rb:1.0590 dl:609-611 gd:1
ttp: b405/782 bl:2.3649 bb:1.0613 rl:2.3326 rb:1.0590 dl:592-593 gd:1
ttp: b397/782 bl:2.3644 bb:1.0486 rl:2.3328 rb:1.0589 dl:577-579 gd:1
ttp: b387/782 bl:2.3653 bb:1.0849 rl:2.3330 rb:1.0591 dl:559-561 gd:1
ttp: b379/782 bl:2.4330 bb:1.0937 rl:2.3337 rb:1.0594 dl:545-547 gd:1
ttp: b371/782 bl:2.2604 bb:1.1037 rl:2.3332 rb:1.0596 dl:532-533 gd:1
ttp: b363/782 bl:2.3876 bb:1.0687 rl:2.3336 rb:1.0597 dl:518-521 gd:1
ttp: b355/782 bl:2.3164 bb:1.0749 rl:2.3335 rb:1.0598 dl:504-506 gd:1
ttp: b348/782 bl:2.3745 bb:1.0650 rl:2.3337 rb:1.0598 dl:494-495 gd:1
ttp: b340/782 bl:2.4647 bb:1.0835 rl:2.3345 rb:1.0600 dl:482-483 gd:1
ttp: b333/782 bl:2.4358 bb:1.0841 rl:2.3351 rb:1.0601 dl:471-472 gd:1
ttp: b326/782 bl:2.3275 bb:1.0658 rl:2.3350 rb:1.0601 dl:461-462 gd:1
ttp: b319/782 bl:2.4076 bb:1.0856 rl:2.3354 rb:1.0603 dl:450-451 gd:1
ttp: b312/782 bl:2.3205 bb:1.0570 rl:2.3353 rb:1.0603 dl:439-440 gd:1
ttp: b304/782 bl:2.3470 bb:1.0765 rl:2.3354 rb:1.0603 dl:427-429 gd:1
ttp: b296/782 bl:2.3966 bb:1.1034 rl:2.3357 rb:1.0606 dl:415-417 gd:1
ttp: b289/782 bl:2.3323 bb:1.0847 rl:2.3357 rb:1.0607 dl:405-406 gd:1
ttp: b281/782 bl:2.3097 bb:1.0949 rl:2.3356 rb:1.0608 dl:394-395 gd:1
ttp: b273/782 bl:2.3388 bb:1.0781 rl:2.3356 rb:1.0609 dl:383-384 gd:1
ttp: b265/782 bl:2.3715 bb:1.1035 rl:2.3357 rb:1.0611 dl:372-374 gd:1
ttp: b257/782 bl:2.4531 bb:1.1159 rl:2.3362 rb:1.0613 dl:362-364 gd:1
ttp: b249/782 bl:2.4519 bb:1.1044 rl:2.3367 rb:1.0615 dl:352-354 gd:1
ttp: b241/782 bl:2.3536 bb:1.0938 rl:2.3368 rb:1.0616 dl:342-344 gd:1
ttp: b233/782 bl:2.3677 bb:1.1312 rl:2.3369 rb:1.0619 dl:333-334 gd:1
ttp: b224/782 bl:2.3859 bb:1.0933 rl:2.3371 rb:1.0620 dl:322-323 gd:1
ttp: b216/782 bl:2.4842 bb:1.1520 rl:2.3376 rb:1.0623 dl:313-314 gd:1
ttp: b208/782 bl:2.3884 bb:1.1306 rl:2.3378 rb:1.0625 dl:304-305 gd:1
ttp: b201/782 bl:2.3121 bb:1.1029 rl:2.3377 rb:1.0626 dl:297-298 gd:1
ttp: b193/782 bl:2.3729 bb:1.1379 rl:2.3378 rb:1.0629 dl:288-289 gd:1
ttp: b186/782 bl:2.4251 bb:1.1335 rl:2.3381 rb:1.0631 dl:280-281 gd:1
ttp: b178/782 bl:2.3530 bb:1.1007 rl:2.3381 rb:1.0632 dl:272-273 gd:1
ttp: b171/782 bl:2.4802 bb:1.1437 rl:2.3385 rb:1.0634 dl:266-266 gd:1
ttp: b163/782 bl:2.3888 bb:1.1254 rl:2.3387 rb:1.0636 dl:257-259 gd:1
ttp: b155/782 bl:2.4094 bb:1.1140 rl:2.3389 rb:1.0637 dl:250-251 gd:1
ttp: b146/782 bl:2.4645 bb:1.1775 rl:2.3392 rb:1.0640 dl:241-242 gd:1
ttp: b136/782 bl:2.4323 bb:1.1437 rl:2.3394 rb:1.0642 dl:232-233 gd:1
ttp: b129/782 bl:2.3879 bb:1.1440 rl:2.3396 rb:1.0644 dl:225-226 gd:1
ttp: b122/782 bl:2.4160 bb:1.1438 rl:2.3398 rb:1.0646 dl:219-219 gd:1
ttp: b113/782 bl:2.5663 bb:1.1410 rl:2.3403 rb:1.0648 dl:210-211 gd:1
ttp: b105/782 bl:2.4209 bb:1.1514 rl:2.3405 rb:1.0650 dl:203-204 gd:1
ttp: b97/782 bl:2.4715 bb:1.1698 rl:2.3407 rb:1.0652 dl:196-197 gd:1
ttp: b89/782 bl:2.4989 bb:1.1547 rl:2.3411 rb:1.0654 dl:189-190 gd:1
ttp: b83/782 bl:2.4320 bb:1.1477 rl:2.3412 rb:1.0655 dl:183-184 gd:1
ttp: b76/782 bl:2.5038 bb:1.1760 rl:2.3416 rb:1.0657 dl:177-178 gd:1
ttp: b69/782 bl:2.4692 bb:1.2053 rl:2.3418 rb:1.0660 dl:171-172 gd:1
ttp: b63/782 bl:2.5214 bb:1.2027 rl:2.3421 rb:1.0662 dl:166-166 gd:1
ttp: b56/782 bl:2.5553 bb:1.2248 rl:2.3425 rb:1.0665 dl:159-160 gd:1
ttp: b49/782 bl:2.4620 bb:1.1707 rl:2.3427 rb:1.0666 dl:152-153 gd:1
ttp: b42/782 bl:2.4865 bb:1.2108 rl:2.3429 rb:1.0668 dl:145-146 gd:1
ttp: b31/782 bl:2.4397 bb:1.1573 rl:2.3430 rb:1.0670 dl:134-135 gd:1
ttp: b25/782 bl:2.6019 bb:1.2021 rl:2.3434 rb:1.0671 dl:128-129 gd:1
ttp: b17/782 bl:2.6764 bb:1.2716 rl:2.3438 rb:1.0674 dl:118-119 gd:1
ttp: b10/782 bl:2.6223 bb:1.1749 rl:2.3441 rb:1.0675 dl:107-109 gd:1
ttp: b1/782 bl:2.8443 bb:1.1840 rl:2.3445 rb:1.0676 dl:27-83 gd:1
quantized_ttt_phased val_loss:2.32857221 val_bpb:1.06406663 eval_time:445311ms
total_eval_time:445.3s
