W0429 06:57:38.223000 2034119 torch/distributed/run.py:803] 
W0429 06:57:38.223000 2034119 torch/distributed/run.py:803] *****************************************
W0429 06:57:38.223000 2034119 torch/distributed/run.py:803] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0429 06:57:38.223000 2034119 torch/distributed/run.py:803] *****************************************
Hyperparameters:
  adam_eps: 1e-08
tttg: c99/250 lr:0.000664 t:6.4s
tttg: c100/250 lr:0.000658 t:6.5s
tttg: c101/250 lr:0.000652 t:6.5s
tttg: c102/250 lr:0.000646 t:6.6s
tttg: c103/250 lr:0.000640 t:6.6s
tttg: c104/250 lr:0.000634 t:6.7s
tttg: c105/250 lr:0.000628 t:6.8s
tttg: c106/250 lr:0.000622 t:6.8s
tttg: c107/250 lr:0.000616 t:6.9s
tttg: c108/250 lr:0.000610 t:7.0s
tttg: c109/250 lr:0.000603 t:7.0s
tttg: c110/250 lr:0.000597 t:7.1s
tttg: c111/250 lr:0.000591 t:7.2s
tttg: c112/250 lr:0.000585 t:7.2s
tttg: c113/250 lr:0.000579 t:7.3s
tttg: c114/250 lr:0.000572 t:7.3s
tttg: c115/250 lr:0.000566 t:7.4s
tttg: c116/250 lr:0.000560 t:7.5s
tttg: c117/250 lr:0.000554 t:7.5s
tttg: c118/250 lr:0.000547 t:7.6s
tttg: c119/250 lr:0.000541 t:7.7s
tttg: c120/250 lr:0.000535 t:7.7s
tttg: c121/250 lr:0.000528 t:7.8s
tttg: c122/250 lr:0.000522 t:7.9s
tttg: c123/250 lr:0.000516 t:7.9s
tttg: c124/250 lr:0.000509 t:8.0s
tttg: c125/250 lr:0.000503 t:8.0s
tttg: c126/250 lr:0.000497 t:8.1s
tttg: c127/250 lr:0.000491 t:8.2s
tttg: c128/250 lr:0.000484 t:8.2s
tttg: c129/250 lr:0.000478 t:8.3s
tttg: c130/250 lr:0.000472 t:8.4s
tttg: c131/250 lr:0.000465 t:8.4s
tttg: c132/250 lr:0.000459 t:8.5s
tttg: c133/250 lr:0.000453 t:8.6s
tttg: c134/250 lr:0.000446 t:8.6s
tttg: c135/250 lr:0.000440 t:8.7s
tttg: c136/250 lr:0.000434 t:8.8s
tttg: c137/250 lr:0.000428 t:8.8s
tttg: c138/250 lr:0.000421 t:8.9s
tttg: c139/250 lr:0.000415 t:8.9s
tttg: c140/250 lr:0.000409 t:9.0s
tttg: c141/250 lr:0.000403 t:9.1s
tttg: c142/250 lr:0.000397 t:9.1s
tttg: c143/250 lr:0.000390 t:9.2s
tttg: c144/250 lr:0.000384 t:9.3s
tttg: c145/250 lr:0.000378 t:9.3s
tttg: c146/250 lr:0.000372 t:9.4s
tttg: c147/250 lr:0.000366 t:9.5s
tttg: c148/250 lr:0.000360 t:9.5s
tttg: c149/250 lr:0.000354 t:9.6s
tttg: c150/250 lr:0.000348 t:9.6s
tttg: c151/250 lr:0.000342 t:9.7s
tttg: c152/250 lr:0.000336 t:9.8s
tttg: c153/250 lr:0.000330 t:9.8s
tttg: c154/250 lr:0.000324 t:9.9s
tttg: c155/250 lr:0.000318 t:10.0s
tttg: c156/250 lr:0.000312 t:10.0s
tttg: c157/250 lr:0.000306 t:10.1s
tttg: c158/250 lr:0.000301 t:10.2s
tttg: c159/250 lr:0.000295 t:10.2s
tttg: c160/250 lr:0.000289 t:10.3s
tttg: c161/250 lr:0.000283 t:10.4s
tttg: c162/250 lr:0.000278 t:10.4s
tttg: c163/250 lr:0.000272 t:10.5s
tttg: c164/250 lr:0.000267 t:10.5s
tttg: c165/250 lr:0.000261 t:10.6s
tttg: c166/250 lr:0.000255 t:10.7s
tttg: c167/250 lr:0.000250 t:10.7s
tttg: c168/250 lr:0.000245 t:10.8s
tttg: c169/250 lr:0.000239 t:10.9s
tttg: c170/250 lr:0.000234 t:10.9s
tttg: c171/250 lr:0.000228 t:11.0s
tttg: c172/250 lr:0.000223 t:11.1s
tttg: c173/250 lr:0.000218 t:11.1s
tttg: c174/250 lr:0.000213 t:11.2s
tttg: c175/250 lr:0.000208 t:11.2s
tttg: c176/250 lr:0.000203 t:11.3s
tttg: c177/250 lr:0.000197 t:11.4s
tttg: c178/250 lr:0.000193 t:11.4s
tttg: c179/250 lr:0.000188 t:11.5s
tttg: c180/250 lr:0.000183 t:11.6s
tttg: c181/250 lr:0.000178 t:11.6s
tttg: c182/250 lr:0.000173 t:11.7s
tttg: c183/250 lr:0.000168 t:11.8s
tttg: c184/250 lr:0.000164 t:11.8s
tttg: c185/250 lr:0.000159 t:11.9s
tttg: c186/250 lr:0.000154 t:12.0s
tttg: c187/250 lr:0.000150 t:12.0s
tttg: c188/250 lr:0.000145 t:12.1s
tttg: c189/250 lr:0.000141 t:12.1s
tttg: c190/250 lr:0.000137 t:12.2s
tttg: c191/250 lr:0.000132 t:12.3s
tttg: c192/250 lr:0.000128 t:12.3s
tttg: c193/250 lr:0.000124 t:12.4s
tttg: c194/250 lr:0.000120 t:12.5s
tttg: c195/250 lr:0.000116 t:12.5s
tttg: c196/250 lr:0.000112 t:12.6s
tttg: c197/250 lr:0.000108 t:12.7s
tttg: c198/250 lr:0.000104 t:12.7s
tttg: c199/250 lr:0.000100 t:12.8s
tttg: c200/250 lr:0.000096 t:12.8s
tttg: c201/250 lr:0.000093 t:12.9s
tttg: c202/250 lr:0.000089 t:13.0s
tttg: c203/250 lr:0.000085 t:13.0s
tttg: c204/250 lr:0.000082 t:13.1s
tttg: c205/250 lr:0.000078 t:13.2s
tttg: c206/250 lr:0.000075 t:13.2s
tttg: c207/250 lr:0.000072 t:13.3s
tttg: c208/250 lr:0.000069 t:13.4s
tttg: c209/250 lr:0.000065 t:13.4s
tttg: c210/250 lr:0.000062 t:13.5s
tttg: c211/250 lr:0.000059 t:13.6s
tttg: c212/250 lr:0.000056 t:13.6s
tttg: c213/250 lr:0.000053 t:13.7s
tttg: c214/250 lr:0.000051 t:13.7s
tttg: c215/250 lr:0.000048 t:13.8s
tttg: c216/250 lr:0.000045 t:13.9s
tttg: c217/250 lr:0.000043 t:13.9s
tttg: c218/250 lr:0.000040 t:14.0s
tttg: c219/250 lr:0.000038 t:14.1s
tttg: c220/250 lr:0.000035 t:14.1s
tttg: c221/250 lr:0.000033 t:14.2s
tttg: c222/250 lr:0.000031 t:14.3s
tttg: c223/250 lr:0.000029 t:14.3s
tttg: c224/250 lr:0.000027 t:14.4s
tttg: c225/250 lr:0.000025 t:14.4s
tttg: c226/250 lr:0.000023 t:14.5s
tttg: c227/250 lr:0.000021 t:14.6s
tttg: c228/250 lr:0.000019 t:14.6s
tttg: c229/250 lr:0.000017 t:14.7s
tttg: c230/250 lr:0.000016 t:14.8s
tttg: c231/250 lr:0.000014 t:14.8s
tttg: c232/250 lr:0.000013 t:14.9s
tttg: c233/250 lr:0.000011 t:15.0s
tttg: c234/250 lr:0.000010 t:15.0s
tttg: c235/250 lr:0.000009 t:15.1s
tttg: c236/250 lr:0.000008 t:15.2s
tttg: c237/250 lr:0.000007 t:15.2s
tttg: c238/250 lr:0.000006 t:15.3s
tttg: c239/250 lr:0.000005 t:15.3s
tttg: c240/250 lr:0.000004 t:15.4s
tttg: c241/250 lr:0.000003 t:15.5s
tttg: c242/250 lr:0.000003 t:15.5s
tttg: c243/250 lr:0.000002 t:15.6s
tttg: c244/250 lr:0.000001 t:15.7s
tttg: c245/250 lr:0.000001 t:15.7s
tttg: c246/250 lr:0.000001 t:15.8s
tttg: c247/250 lr:0.000000 t:15.9s
tttg: c248/250 lr:0.000000 t:15.9s
tttg: c249/250 lr:0.000000 t:16.0s
ttpr: phase:3/3 t:376.8s
ttp: b738/782 bl:2.3225 bb:1.0517 rl:2.2392 rb:1.0595 dl:2583-2618 gd:1
ttp: b733/782 bl:2.3836 bb:1.0672 rl:2.2486 rb:1.0600 dl:2441-2468 gd:1
ttp: b722/782 bl:2.3526 bb:1.0542 rl:2.2543 rb:1.0597 dl:2163-2185 gd:1
ttp: b717/782 bl:2.2624 bb:1.0359 rl:2.2547 rb:1.0585 dl:2070-2088 gd:1
ttp: b706/782 bl:2.4033 bb:1.0748 rl:2.2611 rb:1.0592 dl:1898-1910 gd:1
ttp: b703/782 bl:2.3464 bb:1.0322 rl:2.2646 rb:1.0581 dl:1859-1872 gd:1
ttp: b690/782 bl:2.2981 bb:1.0668 rl:2.2658 rb:1.0584 dl:1715-1725 gd:1
ttp: b686/782 bl:2.4459 bb:1.0767 rl:2.2720 rb:1.0590 dl:1675-1685 gd:1
ttp: b672/782 bl:2.3361 bb:1.0512 rl:2.2739 rb:1.0588 dl:1553-1562 gd:1
ttp: b669/782 bl:2.3370 bb:1.0449 rl:2.2758 rb:1.0584 dl:1530-1537 gd:1
ttp: b663/782 bl:2.3335 bb:1.0437 rl:2.2774 rb:1.0579 dl:1486-1493 gd:1
ttp: b648/782 bl:2.2888 bb:1.0100 rl:2.2777 rb:1.0567 dl:1387-1392 gd:1
ttp: b647/782 bl:2.2823 bb:1.0358 rl:2.2778 rb:1.0562 dl:1382-1387 gd:1
ttp: b639/782 bl:2.3144 bb:1.0335 rl:2.2786 rb:1.0556 dl:1331-1337 gd:1
ttp: b631/782 bl:2.3180 bb:1.0094 rl:2.2795 rb:1.0545 dl:1285-1290 gd:1
ttp: b621/782 bl:2.3061 bb:1.0531 rl:2.2800 rb:1.0545 dl:1231-1237 gd:1
ttp: b613/782 bl:2.3418 bb:1.0426 rl:2.2812 rb:1.0543 dl:1190-1195 gd:1
ttp: b607/782 bl:2.3580 bb:1.0548 rl:2.2827 rb:1.0543 dl:1164-1168 gd:1
ttp: b594/782 bl:2.3467 bb:1.0713 rl:2.2838 rb:1.0546 dl:1107-1110 gd:1
ttp: b585/782 bl:2.2907 bb:1.0389 rl:2.2839 rb:1.0543 dl:1069-1073 gd:1
ttp: b577/782 bl:2.2926 bb:1.0319 rl:2.2840 rb:1.0540 dl:1037-1041 gd:1
ttp: b569/782 bl:2.3126 bb:1.0457 rl:2.2844 rb:1.0538 dl:1007-1010 gd:1
ttp: b560/782 bl:2.2724 bb:1.0112 rl:2.2843 rb:1.0532 dl:975-979 gd:1
ttp: b552/782 bl:2.2792 bb:1.0210 rl:2.2842 rb:1.0527 dl:949-952 gd:1
ttp: b546/782 bl:2.3333 bb:1.0374 rl:2.2849 rb:1.0525 dl:930-934 gd:1
ttp: b538/782 bl:2.3400 bb:1.0476 rl:2.2856 rb:1.0525 dl:905-909 gd:1
ttp: b534/782 bl:2.3294 bb:1.0434 rl:2.2861 rb:1.0523 dl:893-896 gd:1
ttp: b526/782 bl:2.3263 bb:1.0253 rl:2.2866 rb:1.0520 dl:869-872 gd:1
ttp: b514/782 bl:2.3103 bb:1.0665 rl:2.2869 rb:1.0522 dl:835-838 gd:1
ttp: b505/782 bl:2.3353 bb:1.0680 rl:2.2874 rb:1.0523 dl:809-812 gd:1
ttp: b501/782 bl:2.3815 bb:1.0521 rl:2.2884 rb:1.0523 dl:799-802 gd:1
ttp: b493/782 bl:2.3689 bb:1.0457 rl:2.2892 rb:1.0523 dl:778-780 gd:1
ttp: b483/782 bl:2.2596 bb:1.0309 rl:2.2889 rb:1.0521 dl:754-756 gd:1
ttp: b475/782 bl:2.3717 bb:1.0583 rl:2.2897 rb:1.0521 dl:735-737 gd:1
ttp: b466/782 bl:2.3900 bb:1.0304 rl:2.2906 rb:1.0519 dl:714-717 gd:1
ttp: b461/782 bl:2.3814 bb:1.0418 rl:2.2915 rb:1.0518 dl:703-706 gd:1
ttp: b453/782 bl:2.3412 bb:1.0578 rl:2.2919 rb:1.0519 dl:687-689 gd:1
ttp: b445/782 bl:2.3664 bb:1.0517 rl:2.2925 rb:1.0519 dl:670-672 gd:1
ttp: b439/782 bl:2.3314 bb:1.0403 rl:2.2928 rb:1.0518 dl:657-659 gd:1
ttp: b431/782 bl:2.3832 bb:1.0572 rl:2.2935 rb:1.0518 dl:642-643 gd:1
ttp: b422/782 bl:2.3041 bb:1.0873 rl:2.2936 rb:1.0521 dl:624-626 gd:1
ttp: b408/782 bl:2.3026 bb:1.0707 rl:2.2937 rb:1.0522 dl:597-598 gd:1
ttp: b400/782 bl:2.3127 bb:1.0406 rl:2.2938 rb:1.0521 dl:582-584 gd:1
ttp: b392/782 bl:2.2536 bb:1.0366 rl:2.2935 rb:1.0520 dl:568-570 gd:1
ttp: b385/782 bl:2.4117 bb:1.0755 rl:2.2943 rb:1.0522 dl:555-557 gd:1
ttp: b376/782 bl:2.3326 bb:1.0462 rl:2.2946 rb:1.0521 dl:540-542 gd:1
ttp: b368/782 bl:2.3727 bb:1.1050 rl:2.2950 rb:1.0525 dl:527-528 gd:1
ttp: b367/782 bl:2.2969 bb:1.0839 rl:2.2951 rb:1.0527 dl:525-527 gd:1
ttp: b359/782 bl:2.2607 bb:1.0381 rl:2.2949 rb:1.0526 dl:512-513 gd:1
ttp: b351/782 bl:2.3666 bb:1.0834 rl:2.2953 rb:1.0527 dl:498-499 gd:1
ttp: b343/782 bl:2.2191 bb:1.0443 rl:2.2948 rb:1.0527 dl:486-488 gd:1
ttp: b331/782 bl:2.3416 bb:1.0821 rl:2.2951 rb:1.0529 dl:468-469 gd:1
ttp: b323/782 bl:2.3873 bb:1.0778 rl:2.2956 rb:1.0530 dl:457-458 gd:1
ttp: b315/782 bl:2.4076 bb:1.1061 rl:2.2961 rb:1.0533 dl:444-445 gd:1
ttp: b306/782 bl:2.3983 bb:1.0662 rl:2.2966 rb:1.0533 dl:430-432 gd:1
ttp: b302/782 bl:2.3031 bb:1.0592 rl:2.2967 rb:1.0533 dl:424-426 gd:1
ttp: b294/782 bl:2.3161 bb:1.0819 rl:2.2967 rb:1.0535 dl:412-414 gd:1
ttp: b286/782 bl:2.3812 bb:1.1107 rl:2.2971 rb:1.0537 dl:400-402 gd:1
ttp: b278/782 bl:2.2657 bb:1.0613 rl:2.2970 rb:1.0538 dl:389-391 gd:1
ttp: b266/782 bl:2.3799 bb:1.1073 rl:2.2973 rb:1.0540 dl:374-375 gd:1
ttp: b257/782 bl:2.4432 bb:1.1114 rl:2.2979 rb:1.0542 dl:362-364 gd:1
ttp: b249/782 bl:2.4507 bb:1.1038 rl:2.2985 rb:1.0544 dl:352-354 gd:1
ttp: b240/782 bl:2.3091 bb:1.0599 rl:2.2985 rb:1.0544 dl:341-342 gd:1
ttp: b232/782 bl:2.2993 bb:1.0837 rl:2.2985 rb:1.0545 dl:331-333 gd:1
ttp: b227/782 bl:2.4926 bb:1.1573 rl:2.2992 rb:1.0549 dl:325-327 gd:1
ttp: b219/782 bl:2.3481 bb:1.1235 rl:2.2994 rb:1.0551 dl:316-317 gd:1
ttp: b210/782 bl:2.2591 bb:1.0832 rl:2.2992 rb:1.0552 dl:306-307 gd:1
ttp: b202/782 bl:2.3666 bb:1.1077 rl:2.2995 rb:1.0553 dl:298-299 gd:1
ttp: b193/782 bl:2.3653 bb:1.1342 rl:2.2997 rb:1.0556 dl:288-289 gd:1
ttp: b190/782 bl:2.3473 bb:1.0792 rl:2.2998 rb:1.0556 dl:284-285 gd:1
ttp: b182/782 bl:2.3522 bb:1.1183 rl:2.3000 rb:1.0558 dl:276-277 gd:1
ttp: b173/782 bl:2.4761 bb:1.1337 rl:2.3005 rb:1.0560 dl:267-268 gd:1
ttp: b165/782 bl:2.3584 bb:1.1200 rl:2.3006 rb:1.0562 dl:260-260 gd:1
ttp: b156/782 bl:2.3178 bb:1.1573 rl:2.3007 rb:1.0565 dl:251-252 gd:1
ttp: b148/782 bl:2.3387 bb:1.1065 rl:2.3008 rb:1.0566 dl:243-244 gd:1
ttp: b138/782 bl:2.3963 bb:1.1149 rl:2.3010 rb:1.0567 dl:233-234 gd:1
ttp: b130/782 bl:2.5773 bb:1.1811 rl:2.3016 rb:1.0570 dl:226-227 gd:1
ttp: b122/782 bl:2.4299 bb:1.1504 rl:2.3019 rb:1.0572 dl:219-219 gd:1
ttp: b113/782 bl:2.5595 bb:1.1380 rl:2.3025 rb:1.0574 dl:210-211 gd:1
ttp: b105/782 bl:2.4235 bb:1.1527 rl:2.3027 rb:1.0576 dl:203-204 gd:1
ttp: b97/782 bl:2.4600 bb:1.1643 rl:2.3031 rb:1.0578 dl:196-197 gd:1
ttp: b90/782 bl:2.4843 bb:1.2165 rl:2.3034 rb:1.0581 dl:190-190 gd:1
ttp: b81/782 bl:2.4840 bb:1.1273 rl:2.3037 rb:1.0582 dl:182-183 gd:1
ttp: b73/782 bl:2.5498 bb:1.2515 rl:2.3042 rb:1.0585 dl:174-175 gd:1
ttp: b66/782 bl:2.6428 bb:1.2368 rl:2.3048 rb:1.0588 dl:169-169 gd:1
ttp: b57/782 bl:2.4713 bb:1.1638 rl:2.3050 rb:1.0590 dl:160-161 gd:1
ttp: b49/782 bl:2.4613 bb:1.1704 rl:2.3053 rb:1.0592 dl:152-153 gd:1
ttp: b40/782 bl:2.4984 bb:1.1573 rl:2.3056 rb:1.0593 dl:143-144 gd:1
ttp: b37/782 bl:2.5878 bb:1.2197 rl:2.3060 rb:1.0595 dl:140-141 gd:1
ttp: b29/782 bl:2.6413 bb:1.2219 rl:2.3064 rb:1.0598 dl:132-133 gd:1
ttp: b21/782 bl:2.6166 bb:1.2344 rl:2.3068 rb:1.0600 dl:123-124 gd:1
ttp: b13/782 bl:2.6851 bb:1.2165 rl:2.3072 rb:1.0602 dl:112-114 gd:1
ttp: b5/782 bl:2.7138 bb:1.2348 rl:2.3076 rb:1.0603 dl:96-99 gd:1
quantized_ttt_phased val_loss:2.32634763 val_bpb:1.06305008 eval_time:475540ms
total_eval_time:475.5s
